ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
7749	"ENSG00000187994.14"	"RINL"	chr19	-	38876330	38876474	38873750	38873988	38876692	38876781
7750	"ENSG00000187994.14"	"RINL"	chr19	-	38876330	38876490	38873885	38873988	38876692	38876781
7752	"ENSG00000187994.14"	"RINL"	chr19	-	38876692	38876781	38873750	38873988	38878231	38878257
7753	"ENSG00000268083.5"	"ENSG00000268083"	chr19	-	38831077	38831166	38817470	38817575	38831308	38831516
7754	"ENSG00000268083.5"	"ENSG00000268083"	chr19	-	38831308	38831516	38817470	38817575	38837383	38837479
7755	"ENSG00000268083.5"	"ENSG00000268083"	chr19	-	38838396	38838598	38837593	38837651	38840095	38840178
7756	"ENSG00000268083.5"	"ENSG00000268083"	chr19	-	38838893	38839015	38838396	38838598	38840095	38840178
7768	"ENSG00000130402.14"	"ACTN4"	chr19	+	38704933	38705020	38701001	38701121	38706043	38706131
7769	"ENSG00000130402.14"	"ACTN4"	chr19	+	38710256	38710342	38709394	38709476	38711275	38711361
7770	"ENSG00000130402.14"	"ACTN4"	chr19	+	38711275	38711361	38710256	38710342	38714468	38714561
7771	"ENSG00000130402.14"	"ACTN4"	chr19	+	38717926	38718074	38717085	38717316	38721537	38721688
7772	"ENSG00000130402.14"	"ACTN4"	chr19	+	38723613	38723722	38721537	38721688	38723936	38724077
7773	"ENSG00000130402.14"	"ACTN4"	chr19	+	38725723	38725903	38724430	38724565	38726956	38727103
7774	"ENSG00000130402.14"	"ACTN4"	chr19	+	38727945	38728026	38726956	38727103	38728315	38728381
7775	"ENSG00000130402.14"	"ACTN4"	chr19	+	38727945	38728026	38726956	38727103	38728995	38729154
7776	"ENSG00000130402.14"	"ACTN4"	chr19	+	38728315	38728381	38726956	38727103	38728995	38729154
7777	"ENSG00000130402.14"	"ACTN4"	chr19	+	38728315	38728381	38727945	38728026	38728995	38729154
7778	"ENSG00000178982.10"	"EIF3K"	chr19	+	38620336	38620435	38619094	38619223	38624076	38624197
7781	"ENSG00000178982.10"	"EIF3K"	chr19	+	38632429	38632496	38626027	38626102	38634992	38635118
7783	"ENSG00000178982.10"	"EIF3K"	chr19	+	38634992	38635118	38626027	38626102	38636888	38636924
7795	"ENSG00000188766.13"	"SPRED3"	chr19	+	38394642	38394786	38392211	38392288	38395479	38399587
7797	"ENSG00000167645.17"	"YIF1B"	chr19	-	38307427	38307521	38303557	38305507	38307596	38307752
7801	"ENSG00000011332.22"	"DPF1"	chr19	-	38216352	38216403	38216139	38216259	38217797	38217876
7803	"ENSG00000105738.11"	"SIPA1L3"	chr19	+	38081255	38083099	38029088	38029156	38088720	38088851
7804	"ENSG00000105738.11"	"SIPA1L3"	chr19	+	38088720	38088851	38081255	38083099	38099961	38100150
7805	"ENSG00000105738.11"	"SIPA1L3"	chr19	+	38101051	38101226	38099961	38100150	38106536	38106640
7806	"ENSG00000105738.11"	"SIPA1L3"	chr19	+	38119305	38119882	38110226	38110384	38130497	38130772
7807	"ENSG00000105738.11"	"SIPA1L3"	chr19	+	38130497	38130772	38119305	38119882	38141183	38141435
7808	"ENSG00000105738.11"	"SIPA1L3"	chr19	+	38142572	38142710	38141183	38141435	38152839	38152967
7809	"ENSG00000105738.11"	"SIPA1L3"	chr19	+	38152839	38152967	38142572	38142710	38162252	38162371
7810	"ENSG00000105738.11"	"SIPA1L3"	chr19	+	38182518	38182740	38164478	38164906	38192144	38192310
7812	"ENSG00000290988.1"	"ZNF781"	chr19	-	37676268	37676394	37670653	37670846	37686450	37686522
7819	"ENSG00000181666.19"	"ZNF875"	chr19	+	37322184	37322232	37312877	37313312	37323532	37323570
7822	"ENSG00000181666.19"	"ZNF875"	chr19	+	37324795	37324936	37324207	37324265	37347231	37347316
7824	"ENSG00000181666.19"	"ZNF875"	chr19	+	37325153	37325274	37324795	37324936	37347231	37347316
7827	"ENSG00000181666.19"	"ZNF875"	chr19	+	37335168	37335257	37334648	37334782	37347231	37347316
7829	"ENSG00000181666.19"	"ZNF875"	chr19	+	37344609	37344774	37335168	37335257	37346422	37346675
7831	"ENSG00000181666.19"	"ZNF875"	chr19	+	37344609	37344774	37335168	37335257	37347231	37347316
7833	"ENSG00000181666.19"	"ZNF875"	chr19	+	37344933	37345021	37324207	37324265	37347231	37347316
7836	"ENSG00000181666.19"	"ZNF875"	chr19	+	37344933	37345021	37335168	37335257	37347231	37347316
7838	"ENSG00000181666.19"	"ZNF875"	chr19	+	37346422	37346492	37334656	37334782	37347231	37347316
7843	"ENSG00000181666.19"	"ZNF875"	chr19	+	37347189	37347316	37325153	37325274	37347776	37347810
7844	"ENSG00000181666.19"	"ZNF875"	chr19	+	37347189	37347316	37334623	37334782	37347776	37347810
7846	"ENSG00000181666.19"	"ZNF875"	chr19	+	37347231	37347316	37324207	37324265	37347776	37347872
7847	"ENSG00000181666.19"	"ZNF875"	chr19	+	37347231	37347316	37325153	37325274	37347776	37347872
7848	"ENSG00000181666.19"	"ZNF875"	chr19	+	37347231	37347316	37334655	37334782	37347776	37347872
7851	"ENSG00000181666.19"	"ZNF875"	chr19	+	37357961	37358039	37347562	37347872	37359425	37359776
7853	"ENSG00000181666.19"	"ZNF875"	chr19	+	37357961	37358039	37347562	37347872	37362108	37364445
7855	"ENSG00000181666.19"	"ZNF875"	chr19	+	37358540	37358661	37357961	37358039	37362108	37362274
7857	"ENSG00000181666.19"	"ZNF875"	chr19	+	37358546	37358661	37347776	37347872	37362105	37363864
7863	"ENSG00000226686.11"	"LINC01535"	chr19	+	37256187	37256229	37255898	37255982	37256726	37256814
7865	"ENSG00000226686.11"	"LINC01535"	chr19	+	37256187	37256519	37255898	37255982	37262541	37262655
7867	"ENSG00000226686.11"	"LINC01535"	chr19	+	37256398	37256519	37255898	37255982	37262541	37262655
7868	"ENSG00000226686.11"	"LINC01535"	chr19	+	37256398	37256519	37256187	37256229	37256726	37256814
7870	"ENSG00000226686.11"	"LINC01535"	chr19	+	37256432	37256519	37255898	37255982	37262541	37262655
7872	"ENSG00000226686.11"	"LINC01535"	chr19	+	37256726	37256814	37255898	37255982	37262541	37262655
7873	"ENSG00000226686.11"	"LINC01535"	chr19	+	37256726	37256814	37255898	37255982	37265285	37265473
7874	"ENSG00000226686.11"	"LINC01535"	chr19	+	37256726	37256814	37256187	37256519	37262541	37262655
7875	"ENSG00000226686.11"	"LINC01535"	chr19	+	37257230	37257394	37256726	37256814	37262354	37262434
7876	"ENSG00000226686.11"	"LINC01535"	chr19	+	37257230	37257394	37256726	37256814	37262541	37262655
7877	"ENSG00000226686.11"	"LINC01535"	chr19	+	37257230	37257394	37256726	37256814	37265285	37265531
7880	"ENSG00000226686.11"	"LINC01535"	chr19	+	37262263	37262434	37257230	37257394	37262541	37262655
7883	"ENSG00000226686.11"	"LINC01535"	chr19	+	37262354	37262434	37256726	37256814	37262541	37262655
7884	"ENSG00000226686.11"	"LINC01535"	chr19	+	37262354	37262434	37257230	37257394	37262541	37262655
7887	"ENSG00000226686.11"	"LINC01535"	chr19	+	37262541	37262655	37256726	37256814	37265285	37265473
7888	"ENSG00000226686.11"	"LINC01535"	chr19	+	37262541	37262655	37257230	37257394	37264695	37264755
7891	"ENSG00000226686.11"	"LINC01535"	chr19	+	37264695	37264755	37257230	37257394	37265285	37265531
7906	"ENSG00000188283.12"	"ZNF383"	chr19	+	37219275	37219490	37218279	37218329	37219598	37219749
7908	"ENSG00000188283.12"	"ZNF383"	chr19	+	37219598	37219749	37217925	37218274	37230408	37230462
7909	"ENSG00000188283.12"	"ZNF383"	chr19	+	37224817	37224939	37217925	37218274	37230408	37230462
7910	"ENSG00000188283.12"	"ZNF383"	chr19	+	37224817	37224939	37217925	37218274	37235548	37235675
7912	"ENSG00000188283.12"	"ZNF383"	chr19	+	37230408	37230462	37217925	37218274	37235548	37235675
7913	"ENSG00000188283.12"	"ZNF383"	chr19	+	37230408	37230462	37224817	37224939	37235548	37235675
7914	"ENSG00000245680.11"	"ZNF585B"	chr19	-	37189660	37189753	37181578	37187244	37190023	37190150
7916	"ENSG00000245680.11"	"ZNF585B"	chr19	-	37198938	37199054	37190023	37190150	37199399	37199497
7918	"ENSG00000245680.11"	"ZNF585B"	chr19	-	37198938	37199054	37190023	37190150	37210458	37210505
7919	"ENSG00000245680.11"	"ZNF585B"	chr19	-	37199399	37199497	37190072	37190150	37207039	37207254
7921	"ENSG00000245680.11"	"ZNF585B"	chr19	-	37207039	37207254	37190023	37190150	37210458	37210531
7923	"ENSG00000196967.11"	"ZNF585A"	chr19	-	37108286	37108385	37106733	37107695	37109389	37109855
7925	"ENSG00000196967.11"	"ZNF585A"	chr19	-	37155864	37155957	37145539	37153606	37156228	37156355
7934	"ENSG00000233527.11"	"ZNF529-AS1"	chr19	+	36577140	36577237	36574820	36574900	36589138	36589376
7935	"ENSG00000233527.11"	"ZNF529-AS1"	chr19	+	36577140	36577237	36574820	36574900	36593828	36593931
7937	"ENSG00000233527.11"	"ZNF529-AS1"	chr19	+	36577140	36577237	36574820	36574900	36594155	36594299
7940	"ENSG00000233527.11"	"ZNF529-AS1"	chr19	+	36593845	36593931	36574820	36574900	36594155	36594299
7941	"ENSG00000233527.11"	"ZNF529-AS1"	chr19	+	36593845	36593931	36577140	36577237	36594155	36594299
7943	"ENSG00000186020.13"	"ZNF529"	chr19	-	36545869	36545933	36543612	36543828	36547389	36547528
7945	"ENSG00000186020.13"	"ZNF529"	chr19	-	36554669	36554796	36543612	36548322	36589614	36589701
7947	"ENSG00000186020.13"	"ZNF529"	chr19	-	36572332	36572392	36543612	36548322	36589614	36589701
7949	"ENSG00000186020.13"	"ZNF529"	chr19	-	36587401	36587457	36556103	36556197	36589614	36589701
7951	"ENSG00000186017.16"	"ZNF566"	chr19	-	36472910	36473006	36445118	36450001	36476548	36476616
7952	"ENSG00000186017.16"	"ZNF566"	chr19	-	36472910	36473009	36445118	36450001	36476548	36476616
7953	"ENSG00000186017.16"	"ZNF566"	chr19	-	36472910	36473009	36445118	36450001	36489485	36489537
7954	"ENSG00000186017.16"	"ZNF566"	chr19	-	36472910	36473009	36456459	36456549	36476548	36476616
7955	"ENSG00000186017.16"	"ZNF566"	chr19	-	36473331	36473458	36472910	36473006	36476548	36476616
7956	"ENSG00000186017.16"	"ZNF566"	chr19	-	36473331	36473458	36472910	36473009	36476548	36476616
7957	"ENSG00000186017.16"	"ZNF566"	chr19	-	36473331	36473458	36472910	36473009	36489485	36489537
7958	"ENSG00000186017.16"	"ZNF566"	chr19	-	36476548	36476616	36445118	36450001	36489473	36489506
7959	"ENSG00000186017.16"	"ZNF566"	chr19	-	36476548	36476616	36445118	36450001	36489485	36489519
7960	"ENSG00000186017.16"	"ZNF566"	chr19	-	36476548	36476616	36472910	36473009	36489485	36489519
7961	"ENSG00000186017.16"	"ZNF566"	chr19	-	36476548	36476616	36472990	36473458	36489412	36489435
7962	"ENSG00000186017.16"	"ZNF566"	chr19	-	36476548	36476616	36472990	36473458	36489473	36489506
7963	"ENSG00000186017.16"	"ZNF566"	chr19	-	36476548	36476616	36472990	36473458	36489485	36489519
7966	"ENSG00000232677.12"	"LINC00665"	chr19	-	36315956	36316070	36313060	36313322	36321299	36321324
7967	"ENSG00000232677.12"	"LINC00665"	chr19	-	36316177	36316257	36316038	36316070	36317634	36318550
7969	"ENSG00000232677.12"	"LINC00665"	chr19	-	36316177	36316348	36315173	36316070	36317634	36318550
7970	"ENSG00000232677.12"	"LINC00665"	chr19	-	36316177	36316348	36315173	36316070	36320643	36320760
7972	"ENSG00000232677.12"	"LINC00665"	chr19	-	36317634	36318550	36315956	36316070	36320282	36320760
7973	"ENSG00000232677.12"	"LINC00665"	chr19	-	36320282	36320760	36315956	36316070	36321299	36321357
7974	"ENSG00000232677.12"	"LINC00665"	chr19	-	36320643	36320760	36315956	36316070	36321299	36321357
7976	"ENSG00000232677.12"	"LINC00665"	chr19	-	36322129	36322222	36321992	36322030	36326996	36327225
7982	"ENSG00000232677.12"	"LINC00665"	chr19	-	36326481	36327225	36324911	36325787	36330252	36330492
7983	"ENSG00000232677.12"	"LINC00665"	chr19	-	36326481	36327225	36324923	36325887	36330252	36330492
7984	"ENSG00000232677.12"	"LINC00665"	chr19	-	36326481	36327225	36324923	36325896	36330252	36330492
7986	"ENSG00000232677.12"	"LINC00665"	chr19	-	36326672	36326753	36324923	36325887	36326996	36327225
7987	"ENSG00000232677.12"	"LINC00665"	chr19	-	36326672	36326753	36324925	36325764	36326996	36327225
7988	"ENSG00000232677.12"	"LINC00665"	chr19	-	36326996	36327225	36321992	36322030	36330252	36330492
7989	"ENSG00000232677.12"	"LINC00665"	chr19	-	36326996	36327225	36322129	36322222	36330252	36330492
7990	"ENSG00000232677.12"	"LINC00665"	chr19	-	36326996	36327225	36322208	36322225	36330252	36330492
7991	"ENSG00000232677.12"	"LINC00665"	chr19	-	36326996	36327225	36324923	36325887	36330252	36330492
7992	"ENSG00000232677.12"	"LINC00665"	chr19	-	36326996	36327225	36324925	36325764	36330252	36330492
7993	"ENSG00000232677.12"	"LINC00665"	chr19	-	36330252	36330492	36324906	36325764	36331446	36331453
7994	"ENSG00000232677.12"	"LINC00665"	chr19	-	36330252	36330492	36324923	36327170	36331446	36331453
7995	"ENSG00000232677.12"	"LINC00665"	chr19	-	36331446	36331453	36330252	36330492	36331687	36331710
8006	"ENSG00000167635.12"	"ZNF146"	chr19	+	36218121	36218195	36215095	36215155	36228747	36228819
8008	"ENSG00000167635.12"	"ZNF146"	chr19	+	36218121	36218195	36215105	36215196	36235658	36238768
8009	"ENSG00000167635.12"	"ZNF146"	chr19	+	36228747	36228819	36214601	36215196	36235658	36236059
8010	"ENSG00000167635.12"	"ZNF146"	chr19	+	36228747	36228819	36218121	36218195	36235658	36236059
8011	"ENSG00000196357.12"	"ZNF565"	chr19	-	36201976	36202050	36194826	36195156	36213018	36213130
8013	"ENSG00000196357.12"	"ZNF565"	chr19	-	36201976	36202050	36194826	36195156	36214887	36215081
8014	"ENSG00000196357.12"	"ZNF565"	chr19	-	36203446	36203542	36201976	36202050	36213018	36213130
8021	"ENSG00000075702.19"	"WDR62"	chr19	+	36058779	36058871	36054648	36055148	36059967	36060030
8023	"ENSG00000075702.19"	"WDR62"	chr19	+	36059967	36060030	36054648	36055148	36065957	36066015
8024	"ENSG00000075702.19"	"WDR62"	chr19	+	36071555	36071716	36067827	36068010	36073341	36073525
8026	"ENSG00000075702.19"	"WDR62"	chr19	+	36071555	36071716	36067827	36068010	36081432	36081570
8027	"ENSG00000075702.19"	"WDR62"	chr19	+	36073341	36073525	36067827	36068010	36081432	36081570
8028	"ENSG00000075702.19"	"WDR62"	chr19	+	36073341	36073525	36071555	36071716	36081432	36081570
8029	"ENSG00000075702.19"	"WDR62"	chr19	+	36073341	36073531	36067827	36068010	36081432	36081570
8030	"ENSG00000075702.19"	"WDR62"	chr19	+	36073341	36073531	36071555	36071716	36081432	36081570
8032	"ENSG00000075702.19"	"WDR62"	chr19	+	36073356	36073531	36071555	36071716	36081432	36081570
8035	"ENSG00000075702.19"	"WDR62"	chr19	+	36081432	36081570	36073341	36073531	36086686	36086812
8036	"ENSG00000075702.19"	"WDR62"	chr19	+	36081499	36081570	36073356	36073531	36086686	36086812
8038	"ENSG00000075702.19"	"WDR62"	chr19	+	36086686	36086812	36084652	36084744	36089037	36089105
8039	"ENSG00000075702.19"	"WDR62"	chr19	+	36090444	36090520	36086686	36086812	36092688	36092811
8043	"ENSG00000075702.19"	"WDR62"	chr19	+	36092688	36092811	36091401	36091465	36094030	36094164
8044	"ENSG00000075702.19"	"WDR62"	chr19	+	36094030	36094164	36092688	36092811	36097026	36097079
8049	"ENSG00000075702.19"	"WDR62"	chr19	+	36102013	36102151	36101213	36101317	36102751	36102851
8050	"ENSG00000075702.19"	"WDR62"	chr19	+	36103155	36103207	36102947	36103074	36103342	36103981
8051	"ENSG00000161277.11"	"THAP8"	chr19	-	36039322	36039718	36034983	36035592	36054134	36054377
8053	"ENSG00000248101.2"	"ENSG00000248101"	chr19	-	36011403	36011464	36010566	36011077	36013020	36013089
8057	"ENSG00000105290.14"	"APLP1"	chr19	+	35872482	35872613	35871857	35872036	35873638	35873713
8061	"ENSG00000101161.8"	"PRPF6"	chr20	+	63994915	63995092	63993406	63993485	63995326	63995482
8062	"ENSG00000101161.8"	"PRPF6"	chr20	+	64011284	64011503	64010199	64010318	64016722	64016845
8063	"ENSG00000101161.8"	"PRPF6"	chr20	+	64016722	64016845	64011284	64011503	64022756	64022878
8064	"ENSG00000101161.8"	"PRPF6"	chr20	+	64016722	64016845	64011284	64011503	64026981	64027158
8065	"ENSG00000101161.8"	"PRPF6"	chr20	+	64025938	64026058	64024554	64024693	64026981	64027158
8066	"ENSG00000101161.8"	"PRPF6"	chr20	+	64028477	64028569	64027602	64027736	64029376	64029491
8067	"ENSG00000267796.8"	"LIN37"	chr19	+	35752803	35752833	35752433	35752484	35752913	35752999
8068	"ENSG00000267796.8"	"LIN37"	chr19	+	35752803	35752833	35752433	35752484	35753086	35753253
8069	"ENSG00000267796.8"	"LIN37"	chr19	+	35752913	35752999	35752433	35752484	35753086	35753253
8070	"ENSG00000267796.8"	"LIN37"	chr19	+	35752913	35752999	35752803	35752833	35753086	35753253
8071	"ENSG00000161265.15"	"U2AF1L4"	chr19	-	35743154	35743205	35742526	35742803	35743808	35743904
8072	"ENSG00000161265.15"	"U2AF1L4"	chr19	-	35743154	35743208	35742531	35742619	35743808	35743904
8074	"ENSG00000161265.15"	"U2AF1L4"	chr19	-	35743295	35743345	35742531	35743205	35743808	35743904
8075	"ENSG00000161265.15"	"U2AF1L4"	chr19	-	35743295	35743345	35743154	35743208	35743808	35743904
8078	"ENSG00000161265.15"	"U2AF1L4"	chr19	-	35744625	35744692	35744322	35744421	35745347	35745416
8080	"ENSG00000161265.15"	"U2AF1L4"	chr19	-	35744625	35744738	35744069	35744421	35745347	35745422
8081	"ENSG00000161265.15"	"U2AF1L4"	chr19	-	35745124	35745187	35744322	35744421	35745347	35745398
8083	"ENSG00000161265.15"	"U2AF1L4"	chr19	-	35745124	35745212	35744322	35744421	35745347	35745397
8084	"ENSG00000161265.15"	"U2AF1L4"	chr19	-	35745124	35745212	35744625	35744692	35745347	35745397
8087	"ENSG00000105668.8"	"UPK1A"	chr19	+	35666808	35666896	35666516	35666538	35668453	35668654
8088	"ENSG00000105668.8"	"UPK1A"	chr19	+	35668453	35668654	35666516	35666538	35673231	35673306
8089	"ENSG00000105668.8"	"UPK1A"	chr19	+	35673231	35673306	35668453	35668654	35673437	35673545
8090	"ENSG00000105668.8"	"UPK1A"	chr19	+	35675839	35676019	35673437	35673545	35677811	35677895
8094	"ENSG00000126254.12"	"RBM42"	chr19	+	35632935	35633001	35631330	35631405	35633097	35633252
8095	"ENSG00000126254.12"	"RBM42"	chr19	+	35632935	35633001	35631330	35631405	35633100	35633252
8097	"ENSG00000126254.12"	"RBM42"	chr19	+	35637249	35637352	35634255	35634373	35637441	35637684
8107	"ENSG00000236144.10"	"TMEM147-AS1"	chr19	-	35541750	35541898	35540730	35541584	35542910	35543097
8108	"ENSG00000236144.10"	"TMEM147-AS1"	chr19	-	35541750	35541928	35540916	35541584	35542910	35543273
8109	"ENSG00000236144.10"	"TMEM147-AS1"	chr19	-	35541750	35542074	35540737	35541584	35542910	35543097
8130	"ENSG00000012124.17"	"CD22"	chr19	+	35331926	35332074	35329175	35329230	35332546	35332912
8132	"ENSG00000012124.17"	"CD22"	chr19	+	35332018	35332074	35329165	35329230	35332546	35332830
8137	"ENSG00000012124.17"	"CD22"	chr19	+	35332546	35332924	35329168	35329230	35336035	35336300
8138	"ENSG00000012124.17"	"CD22"	chr19	+	35332546	35332924	35329168	35329230	35340880	35340961
8155	"ENSG00000285526.1"	"ENSG00000285526"	chr19	+	35119362	35119416	35116263	35116359	35121077	35121110
8156	"ENSG00000285526.1"	"ENSG00000285526"	chr19	+	35121077	35121110	35119362	35119416	35121221	35121245
8157	"ENSG00000285526.1"	"ENSG00000285526"	chr19	+	35121221	35121245	35121077	35121110	35122764	35122954
8158	"ENSG00000285526.1"	"ENSG00000285526"	chr19	+	35122764	35122954	35121221	35121245	35123270	35123308
8159	"ENSG00000285526.1"	"ENSG00000285526"	chr19	+	35123270	35123308	35122764	35122954	35123440	35124297
8179	"ENSG00000267767.4"	"LINC01801"	chr19	-	34803357	34803483	34791819	34791915	34816248	34816459
8182	"ENSG00000267767.4"	"LINC01801"	chr19	-	34860173	34860302	34850668	34850794	34860533	34860715
8188	"ENSG00000105220.17"	"GPI"	chr19	+	34368582	34368702	34366782	34366851	34377734	34377832
8189	"ENSG00000105220.17"	"GPI"	chr19	+	34377502	34377586	34366782	34366851	34377734	34377820
8192	"ENSG00000105220.17"	"GPI"	chr19	+	34377734	34377881	34368582	34368702	34393247	34393308
8193	"ENSG00000105220.17"	"GPI"	chr19	+	34378933	34379005	34368582	34368702	34381465	34381519
8194	"ENSG00000105220.17"	"GPI"	chr19	+	34378933	34379005	34368582	34368702	34393247	34393308
8195	"ENSG00000105220.17"	"GPI"	chr19	+	34378933	34379005	34377734	34377881	34393247	34393308
8196	"ENSG00000105220.17"	"GPI"	chr19	+	34379517	34379562	34378933	34379005	34381465	34381519
8197	"ENSG00000105220.17"	"GPI"	chr19	+	34379517	34379562	34378933	34379005	34393247	34393308
8199	"ENSG00000105220.17"	"GPI"	chr19	+	34381465	34381519	34368582	34368702	34393247	34393308
8200	"ENSG00000105220.17"	"GPI"	chr19	+	34381465	34381519	34378933	34379005	34393247	34393308
8201	"ENSG00000105220.17"	"GPI"	chr19	+	34381465	34381519	34379517	34379562	34393247	34393308
8202	"ENSG00000105220.17"	"GPI"	chr19	+	34381465	34381598	34368582	34368702	34393247	34393308
8203	"ENSG00000105220.17"	"GPI"	chr19	+	34381465	34381598	34378933	34379005	34393247	34393308
8204	"ENSG00000105220.17"	"GPI"	chr19	+	34381465	34381598	34379517	34379562	34393247	34393308
8205	"ENSG00000105220.17"	"GPI"	chr19	+	34393247	34393308	34381465	34381519	34393727	34393771
8206	"ENSG00000105220.17"	"GPI"	chr19	+	34393727	34393771	34381465	34381519	34393913	34394066
8207	"ENSG00000105220.17"	"GPI"	chr19	+	34393727	34393771	34381465	34381519	34396300	34396430
8208	"ENSG00000105220.17"	"GPI"	chr19	+	34393913	34394066	34377734	34377881	34396300	34396430
8209	"ENSG00000105220.17"	"GPI"	chr19	+	34393913	34394066	34381465	34381519	34396300	34396430
8210	"ENSG00000105220.17"	"GPI"	chr19	+	34393913	34394066	34393727	34393771	34396300	34396430
8211	"ENSG00000105220.17"	"GPI"	chr19	+	34396300	34396430	34393266	34394066	34399206	34399335
8213	"ENSG00000105220.17"	"GPI"	chr19	+	34399206	34399335	34396580	34396657	34399555	34399631
8214	"ENSG00000105220.17"	"GPI"	chr19	+	34399555	34399631	34399206	34399335	34399718	34399785
8215	"ENSG00000105220.17"	"GPI"	chr19	+	34399718	34399785	34399555	34399631	34399900	34400245
8217	"ENSG00000166398.14"	"GARRE1"	chr19	+	34285149	34285273	34254596	34254614	34299678	34300084
8219	"ENSG00000166398.14"	"GARRE1"	chr19	+	34300754	34300968	34299678	34299923	34319906	34320016
8220	"ENSG00000166398.14"	"GARRE1"	chr19	+	34327989	34328151	34327770	34327866	34330188	34330347
8221	"ENSG00000166398.14"	"GARRE1"	chr19	+	34330188	34330347	34327770	34327866	34333703	34333801
8224	"ENSG00000153885.15"	"KCTD15"	chr19	+	33806862	33807007	33801166	33801342	33811246	33811552
8225	"ENSG00000153885.15"	"KCTD15"	chr19	+	33811246	33811552	33801166	33801342	33812789	33812970
8240	"ENSG00000124299.16"	"PEPD"	chr19	-	33489995	33490057	33478045	33478090	33500937	33501001
8243	"ENSG00000124299.16"	"PEPD"	chr19	-	33493289	33493337	33489995	33490057	33500937	33501001
8246	"ENSG00000124299.16"	"PEPD"	chr19	-	33500937	33501001	33493289	33493337	33512592	33512760
8247	"ENSG00000124299.16"	"PEPD"	chr19	-	33500937	33501001	33493289	33493337	33521743	33521789
8249	"ENSG00000124299.16"	"PEPD"	chr19	-	33511027	33511115	33500937	33501001	33512592	33512776
8250	"ENSG00000124299.16"	"PEPD"	chr19	-	33511027	33511155	33500937	33501001	33512592	33512760
8251	"ENSG00000124299.16"	"PEPD"	chr19	-	33512592	33512776	33493289	33493337	33521743	33521760
8252	"ENSG00000124299.16"	"PEPD"	chr19	-	33512592	33512776	33500937	33501001	33521743	33521760
8254	"ENSG00000130881.14"	"LRP3"	chr19	+	33204637	33204852	33202847	33202986	33205245	33205291
8257	"ENSG00000131941.8"	"RHPN2"	chr19	-	32991822	32991969	32990513	32990669	32993976	32994053
8258	"ENSG00000131941.8"	"RHPN2"	chr19	-	32993976	32994053	32991822	32991969	32996025	32996220
8259	"ENSG00000131941.8"	"RHPN2"	chr19	-	32999585	32999705	32996025	32996220	33002246	33002403
8260	"ENSG00000131941.8"	"RHPN2"	chr19	-	33008013	33008180	33002812	33003000	33011678	33011803
8262	"ENSG00000131941.8"	"RHPN2"	chr19	-	33011678	33011803	33008013	33008180	33044248	33044364
8263	"ENSG00000131941.8"	"RHPN2"	chr19	-	33012646	33012724	33008013	33008180	33044248	33044364
8264	"ENSG00000131941.8"	"RHPN2"	chr19	-	33012646	33012724	33011678	33011803	33021570	33021646
8265	"ENSG00000131941.8"	"RHPN2"	chr19	-	33012646	33012724	33011678	33011803	33044248	33044364
8266	"ENSG00000131941.8"	"RHPN2"	chr19	-	33021570	33021646	33011678	33011803	33044248	33044364
8268	"ENSG00000131941.8"	"RHPN2"	chr19	-	33021570	33021646	33012646	33012724	33044248	33044364
8269	"ENSG00000131941.8"	"RHPN2"	chr19	-	33026503	33026632	33012646	33012724	33044248	33044364
8270	"ENSG00000131941.8"	"RHPN2"	chr19	-	33026503	33026632	33021570	33021646	33044248	33044364
8271	"ENSG00000131941.8"	"RHPN2"	chr19	-	33044248	33044364	33026503	33026632	33064783	33064888
8276	"ENSG00000121289.18"	"CEP89"	chr19	-	32881843	32882013	32875924	32879378	32887751	32887841
8277	"ENSG00000121289.18"	"CEP89"	chr19	-	32887751	32887841	32881843	32882013	32899856	32899998
8280	"ENSG00000121289.18"	"CEP89"	chr19	-	32939856	32939885	32937529	32937673	32948265	32948368
8281	"ENSG00000121289.18"	"CEP89"	chr19	-	32959899	32960058	32953614	32953801	32966359	32966419
8282	"ENSG00000105185.12"	"PDCD5"	chr19	+	32584949	32585011	32582194	32582232	32586857	32586929
8284	"ENSG00000105185.12"	"PDCD5"	chr19	+	32586857	32586929	32582194	32582232	32587252	32587414
8285	"ENSG00000105185.12"	"PDCD5"	chr19	+	32586857	32586929	32585815	32585907	32587252	32587414
8287	"ENSG00000168813.17"	"ZNF507"	chr19	+	32356615	32356733	32352828	32354957	32360503	32360618
8288	"ENSG00000168813.17"	"ZNF507"	chr19	+	32360503	32360618	32356615	32356733	32382466	32382601
8300	"ENSG00000131943.20"	"C19orf12"	chr19	-	29705273	29705394	29702841	29702977	29714906	29715457
8303	"ENSG00000131943.20"	"C19orf12"	chr19	-	29708253	29708423	29705273	29705394	29714906	29715060
8307	"ENSG00000105171.10"	"POP4"	chr19	+	29612116	29612178	29611513	29611939	29613870	29613965
8345	"ENSG00000267575.10"	"LINC02987"	chr19	+	27794681	27794869	27794017	27794122	27796121	27796486
8347	"ENSG00000267575.10"	"LINC02987"	chr19	+	27794697	27794869	27794015	27794122	27796121	27796486
8363	"ENSG00000267575.10"	"LINC02987"	chr19	+	27803574	27803901	27797753	27798176	27805604	27807326
8365	"ENSG00000267575.10"	"LINC02987"	chr19	+	27805604	27805811	27793448	27793650	27806322	27806782
