ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
15430	"ENSG00000108262.16"	"GIT1"	chr17	-	29575811	29575898	29575287	29575703	29576077	29576131
15431	"ENSG00000108262.16"	"GIT1"	chr17	-	29576862	29576996	29576521	29576674	29577644	29577742
15432	"ENSG00000108262.16"	"GIT1"	chr17	-	29577135	29577247	29576862	29576996	29577644	29577742
15433	"ENSG00000108262.16"	"GIT1"	chr17	-	29577183	29577247	29576862	29576996	29577644	29577742
15434	"ENSG00000108262.16"	"GIT1"	chr17	-	29578730	29578779	29578298	29578371	29581337	29581380
15436	"ENSG00000108262.16"	"GIT1"	chr17	-	29581741	29581836	29581046	29581380	29581926	29582144
15439	"ENSG00000109118.14"	"PHF12"	chr17	-	28906855	28906994	28905249	28906517	28910225	28910269
15440	"ENSG00000109118.14"	"PHF12"	chr17	-	28906855	28906994	28905249	28906517	28911111	28911237
15441	"ENSG00000109118.14"	"PHF12"	chr17	-	28907589	28907672	28906855	28906994	28908782	28908881
15442	"ENSG00000109118.14"	"PHF12"	chr17	-	28907589	28907672	28906855	28906994	28910225	28910269
15443	"ENSG00000109118.14"	"PHF12"	chr17	-	28908782	28908881	28906855	28906994	28910225	28910269
15444	"ENSG00000109118.14"	"PHF12"	chr17	-	28908782	28908881	28907589	28907672	28910225	28910269
15445	"ENSG00000109118.14"	"PHF12"	chr17	-	28910225	28910369	28905249	28906517	28911111	28911174
15446	"ENSG00000109118.14"	"PHF12"	chr17	-	28910225	28910369	28906855	28906994	28911111	28911174
15448	"ENSG00000109118.14"	"PHF12"	chr17	-	28911111	28911174	28910225	28910369	28912481	28913094
15449	"ENSG00000109118.14"	"PHF12"	chr17	-	28911111	28911237	28905252	28910369	28912481	28913277
15452	"ENSG00000109118.14"	"PHF12"	chr17	-	28919142	28919275	28917284	28917449	28950064	28950246
15453	"ENSG00000109118.14"	"PHF12"	chr17	-	28921687	28921808	28917284	28917449	28926990	28927063
15454	"ENSG00000109118.14"	"PHF12"	chr17	-	28921687	28921808	28917284	28917449	28950064	28950246
15455	"ENSG00000109118.14"	"PHF12"	chr17	-	28921687	28921808	28919142	28919275	28923908	28923947
15456	"ENSG00000109118.14"	"PHF12"	chr17	-	28921687	28921808	28919142	28919275	28950064	28950246
15457	"ENSG00000109118.14"	"PHF12"	chr17	-	28923908	28924302	28919142	28919275	28950064	28950246
15459	"ENSG00000109118.14"	"PHF12"	chr17	-	28923908	28924302	28921687	28921808	28950064	28950246
15460	"ENSG00000109118.14"	"PHF12"	chr17	-	28923908	28927063	28919142	28919275	28950064	28950246
15461	"ENSG00000109118.14"	"PHF12"	chr17	-	28923908	28927063	28921687	28921808	28950064	28950246
15462	"ENSG00000109118.14"	"PHF12"	chr17	-	28923908	28927063	28921687	28921808	28950894	28950954
15464	"ENSG00000109118.14"	"PHF12"	chr17	-	28926990	28927063	28917284	28917449	28950064	28950246
15465	"ENSG00000109118.14"	"PHF12"	chr17	-	28926990	28927063	28921687	28921808	28950064	28950246
15466	"ENSG00000109118.14"	"PHF12"	chr17	-	28926990	28927063	28921687	28921808	28950894	28950904
15467	"ENSG00000109118.14"	"PHF12"	chr17	-	28926990	28927063	28923908	28924302	28950064	28950246
15468	"ENSG00000109118.14"	"PHF12"	chr17	-	28944502	28944569	28926990	28927063	28949667	28949857
15469	"ENSG00000109118.14"	"PHF12"	chr17	-	28944502	28944569	28926990	28927063	28950064	28950662
15470	"ENSG00000109118.14"	"PHF12"	chr17	-	28950064	28950246	28921687	28921808	28950894	28950904
15471	"ENSG00000109118.14"	"PHF12"	chr17	-	28950064	28950246	28923908	28927063	28950894	28950904
15472	"ENSG00000167536.14"	"DHRS13"	chr17	-	28901492	28901616	28900989	28901301	28902817	28903079
15473	"ENSG00000167536.14"	"DHRS13"	chr17	-	28902582	28902701	28901492	28901616	28902817	28903079
15474	"ENSG00000132591.12"	"ERAL1"	chr17	+	28856504	28856582	28856263	28856391	28857938	28857985
15475	"ENSG00000132591.12"	"ERAL1"	chr17	+	28856504	28856582	28856263	28856391	28858963	28859113
15476	"ENSG00000132591.12"	"ERAL1"	chr17	+	28856504	28856685	28856263	28856391	28857938	28857985
15478	"ENSG00000132591.12"	"ERAL1"	chr17	+	28857938	28857985	28856504	28856582	28858373	28858486
15479	"ENSG00000132591.12"	"ERAL1"	chr17	+	28858145	28858207	28856504	28856582	28858373	28858395
15480	"ENSG00000132591.12"	"ERAL1"	chr17	+	28858145	28858207	28857938	28857985	28858373	28858395
15481	"ENSG00000132591.12"	"ERAL1"	chr17	+	28858373	28858486	28856504	28856582	28858963	28859113
15484	"ENSG00000007202.16"	"BLTP2"	chr17	-	28615663	28615798	28614445	28615246	28616095	28616197
15485	"ENSG00000007202.16"	"BLTP2"	chr17	-	28615663	28615798	28614445	28615246	28616617	28616753
15487	"ENSG00000007202.16"	"BLTP2"	chr17	-	28616888	28616999	28616617	28616753	28618790	28618971
15488	"ENSG00000007202.16"	"BLTP2"	chr17	-	28617231	28617318	28616666	28616753	28618790	28618971
15489	"ENSG00000007202.16"	"BLTP2"	chr17	-	28617231	28617318	28616888	28616999	28618790	28618971
15490	"ENSG00000007202.16"	"BLTP2"	chr17	-	28620508	28620630	28619859	28620015	28620987	28621170
15491	"ENSG00000007202.16"	"BLTP2"	chr17	-	28621398	28621498	28620987	28621170	28623759	28623966
15492	"ENSG00000007202.16"	"BLTP2"	chr17	-	28623759	28623966	28621398	28621498	28624232	28624390
15493	"ENSG00000007202.16"	"BLTP2"	chr17	-	28623759	28623966	28621398	28621498	28628264	28628559
15494	"ENSG00000007202.16"	"BLTP2"	chr17	-	28623759	28623966	28621398	28621498	28631478	28631681
15495	"ENSG00000007202.16"	"BLTP2"	chr17	-	28624232	28624390	28621398	28621498	28628264	28628559
15496	"ENSG00000007202.16"	"BLTP2"	chr17	-	28624232	28624390	28621398	28621498	28631478	28631681
15497	"ENSG00000007202.16"	"BLTP2"	chr17	-	28624232	28624390	28623759	28623966	28628264	28628559
15498	"ENSG00000007202.16"	"BLTP2"	chr17	-	28624232	28624390	28623759	28623966	28631478	28631681
15499	"ENSG00000007202.16"	"BLTP2"	chr17	-	28628264	28628559	28621398	28621498	28631478	28631681
15500	"ENSG00000007202.16"	"BLTP2"	chr17	-	28628264	28628559	28623759	28623966	28631478	28631681
15501	"ENSG00000007202.16"	"BLTP2"	chr17	-	28628264	28628559	28624232	28624390	28631478	28631681
15502	"ENSG00000007202.16"	"BLTP2"	chr17	-	28633282	28633329	28632941	28633162	28633548	28633653
15503	"ENSG00000007202.16"	"BLTP2"	chr17	-	28633282	28633401	28632941	28633162	28633548	28633751
15504	"ENSG00000007202.16"	"BLTP2"	chr17	-	28633548	28633751	28633282	28633401	28633894	28634086
15505	"ENSG00000007202.16"	"BLTP2"	chr17	-	28633548	28633751	28633282	28633401	28634516	28635609
15506	"ENSG00000007202.16"	"BLTP2"	chr17	-	28633894	28634086	28633282	28633401	28634516	28635609
15507	"ENSG00000007202.16"	"BLTP2"	chr17	-	28633894	28634086	28633548	28633751	28634516	28635609
15508	"ENSG00000007202.16"	"BLTP2"	chr17	-	28634516	28635609	28632048	28632239	28639314	28639460
15509	"ENSG00000007202.16"	"BLTP2"	chr17	-	28636964	28637170	28634516	28635609	28637835	28638094
15510	"ENSG00000007202.16"	"BLTP2"	chr17	-	28638523	28638642	28638251	28638415	28639314	28639460
15511	"ENSG00000007202.16"	"BLTP2"	chr17	-	28639314	28639460	28632048	28632239	28639900	28640025
15512	"ENSG00000007202.16"	"BLTP2"	chr17	-	28639314	28639460	28632048	28632239	28644057	28644187
15513	"ENSG00000007202.16"	"BLTP2"	chr17	-	28639574	28639642	28639060	28639460	28639900	28640025
15514	"ENSG00000007202.16"	"BLTP2"	chr17	-	28639574	28640025	28639315	28639460	28644057	28644187
15515	"ENSG00000007202.16"	"BLTP2"	chr17	-	28639900	28640025	28632048	28632239	28644057	28644187
15516	"ENSG00000007202.16"	"BLTP2"	chr17	-	28639900	28640025	28639060	28639460	28644057	28644187
15517	"ENSG00000007202.16"	"BLTP2"	chr17	-	28639900	28640025	28639574	28639642	28640559	28640627
15518	"ENSG00000007202.16"	"BLTP2"	chr17	-	28641888	28642078	28640559	28640683	28642274	28642335
15519	"ENSG00000007202.16"	"BLTP2"	chr17	-	28642274	28642335	28641888	28642078	28642868	28642987
15520	"ENSG00000007202.16"	"BLTP2"	chr17	-	28642868	28642987	28642062	28642335	28643609	28643659
15521	"ENSG00000007202.16"	"BLTP2"	chr17	-	28642868	28642987	28642062	28642335	28644057	28644187
15522	"ENSG00000007202.16"	"BLTP2"	chr17	-	28643163	28643311	28642868	28642987	28643609	28643659
15523	"ENSG00000007202.16"	"BLTP2"	chr17	-	28643163	28643311	28642868	28642987	28644057	28644187
15524	"ENSG00000007202.16"	"BLTP2"	chr17	-	28643163	28643659	28642868	28642987	28644057	28644187
15525	"ENSG00000007202.16"	"BLTP2"	chr17	-	28643609	28643659	28639900	28640025	28644057	28644187
15526	"ENSG00000007202.16"	"BLTP2"	chr17	-	28643609	28643659	28642274	28642335	28644057	28644187
15527	"ENSG00000007202.16"	"BLTP2"	chr17	-	28643609	28643659	28642868	28642987	28644057	28644187
15530	"ENSG00000109107.14"	"ALDOC"	chr17	-	28574066	28574241	28573734	28573934	28574493	28574577
15535	"ENSG00000087111.22"	"PIGS"	chr17	-	28556160	28556266	28554850	28555061	28560048	28560191
15536	"ENSG00000087111.22"	"PIGS"	chr17	-	28556160	28556266	28554850	28555061	28563430	28563522
15539	"ENSG00000087111.22"	"PIGS"	chr17	-	28556165	28556266	28554850	28555061	28560048	28560191
15540	"ENSG00000087111.22"	"PIGS"	chr17	-	28556165	28556266	28554850	28555061	28563430	28563516
15541	"ENSG00000087111.22"	"PIGS"	chr17	-	28556165	28556972	28554850	28555061	28563430	28563522
15542	"ENSG00000087111.22"	"PIGS"	chr17	-	28556165	28558590	28554850	28555061	28560048	28560191
15543	"ENSG00000087111.22"	"PIGS"	chr17	-	28556165	28558590	28554850	28555061	28563430	28563522
15544	"ENSG00000087111.22"	"PIGS"	chr17	-	28556693	28556972	28556165	28556266	28563430	28563522
15545	"ENSG00000087111.22"	"PIGS"	chr17	-	28556779	28556972	28554850	28555061	28563430	28563522
15546	"ENSG00000087111.22"	"PIGS"	chr17	-	28556779	28556972	28556165	28556266	28563430	28563522
15547	"ENSG00000087111.22"	"PIGS"	chr17	-	28556826	28556972	28554850	28555061	28560048	28560191
15548	"ENSG00000087111.22"	"PIGS"	chr17	-	28556826	28556972	28554850	28555061	28563430	28563516
15549	"ENSG00000087111.22"	"PIGS"	chr17	-	28556826	28556972	28556160	28556266	28560048	28560191
15550	"ENSG00000087111.22"	"PIGS"	chr17	-	28556826	28556972	28556160	28556266	28563430	28563516
15554	"ENSG00000087111.22"	"PIGS"	chr17	-	28558475	28558590	28554850	28556972	28563430	28563516
15557	"ENSG00000087111.22"	"PIGS"	chr17	-	28560048	28560191	28554850	28555061	28563430	28563522
15558	"ENSG00000087111.22"	"PIGS"	chr17	-	28560048	28560191	28556160	28556266	28563430	28563522
15560	"ENSG00000087111.22"	"PIGS"	chr17	-	28560048	28560191	28556165	28558590	28563430	28563522
15561	"ENSG00000087111.22"	"PIGS"	chr17	-	28560048	28560191	28556826	28556972	28563430	28563522
15562	"ENSG00000087111.22"	"PIGS"	chr17	-	28561421	28561629	28558475	28558590	28563430	28563516
15564	"ENSG00000087111.22"	"PIGS"	chr17	-	28563430	28563516	28561421	28561629	28563817	28563907
15565	"ENSG00000087111.22"	"PIGS"	chr17	-	28563430	28563520	28561421	28561629	28563817	28563907
15566	"ENSG00000087111.22"	"PIGS"	chr17	-	28563430	28563522	28561421	28561629	28563817	28563907
15569	"ENSG00000109103.12"	"UNC119"	chr17	-	28547998	28548101	28546707	28547849	28548591	28548656
15570	"ENSG00000109103.12"	"UNC119"	chr17	-	28548591	28548705	28546707	28547849	28552337	28552624
15571	"ENSG00000167524.17"	"RSKR"	chr17	-	28611142	28611253	28604949	28605215	28611392	28611481
15572	"ENSG00000167524.17"	"RSKR"	chr17	-	28611142	28611253	28604949	28605215	28611566	28611656
15573	"ENSG00000167524.17"	"RSKR"	chr17	-	28611142	28611253	28607962	28610699	28611566	28611656
15574	"ENSG00000167524.17"	"RSKR"	chr17	-	28611392	28611481	28611142	28611253	28611566	28611656
15575	"ENSG00000167524.17"	"RSKR"	chr17	-	28611392	28611656	28604949	28605215	28611767	28611795
15576	"ENSG00000167524.17"	"RSKR"	chr17	-	28611543	28611656	28604949	28605215	28611767	28611795
15577	"ENSG00000167524.17"	"RSKR"	chr17	-	28611566	28611656	28604949	28605215	28611767	28611795
15578	"ENSG00000167524.17"	"RSKR"	chr17	-	28612261	28612366	28612043	28612084	28612617	28612687
15579	"ENSG00000167524.17"	"RSKR"	chr17	-	28612617	28612687	28604949	28605215	28613077	28613146
15580	"ENSG00000167524.17"	"RSKR"	chr17	-	28612617	28612687	28612043	28612084	28613077	28613146
15584	"ENSG00000124104.19"	"SNX21"	chr20	+	45838267	45838360	45834958	45835109	45840638	45841171
15587	"ENSG00000124104.19"	"SNX21"	chr20	+	45838267	45838360	45834958	45835116	45840638	45841171
15589	"ENSG00000124104.19"	"SNX21"	chr20	+	45840321	45840458	45838267	45838360	45840638	45841090
15591	"ENSG00000124104.19"	"SNX21"	chr20	+	45840447	45840458	45838267	45838360	45840638	45840907
15593	"ENSG00000004139.14"	"SARM1"	chr17	+	28386607	28386681	28385430	28385466	28388173	28388276
15596	"ENSG00000244045.13"	"TMEM199"	chr17	+	28358313	28358468	28357651	28357881	28358915	28358989
15597	"ENSG00000244045.13"	"TMEM199"	chr17	+	28358915	28358989	28357641	28357881	28359314	28359404
15598	"ENSG00000244045.13"	"TMEM199"	chr17	+	28358915	28358989	28358313	28358468	28359314	28359404
15600	"ENSG00000244045.13"	"TMEM199"	chr17	+	28360528	28360571	28359186	28359404	28360734	28360847
15636	"ENSG00000064787.14"	"BCAS1"	chr20	-	53944925	53944996	53936776	53941524	53953431	53953695
15639	"ENSG00000064787.14"	"BCAS1"	chr20	-	53957431	53957497	53953431	53953695	53985286	53985499
15643	"ENSG00000064787.14"	"BCAS1"	chr20	-	53966905	53967073	53957431	53957497	53985286	53985499
15645	"ENSG00000064787.14"	"BCAS1"	chr20	-	53975388	53975430	53957431	53957497	53985286	53985499
15648	"ENSG00000064787.14"	"BCAS1"	chr20	-	54058084	54058154	54028391	54028972	54058646	54058723
15649	"ENSG00000064787.14"	"BCAS1"	chr20	-	54058084	54058154	54028391	54028972	54070432	54070545
15650	"ENSG00000064787.14"	"BCAS1"	chr20	-	54058646	54058723	54028391	54028972	54070432	54070545
15651	"ENSG00000064787.14"	"BCAS1"	chr20	-	54058646	54058723	54058084	54058154	54070432	54070545
15681	"ENSG00000178307.10"	"TMEM11"	chr17	-	21208391	21208539	21198539	21198840	21214090	21214176
15683	"ENSG00000178307.10"	"TMEM11"	chr17	-	21210935	21211227	21208391	21208539	21214090	21214161
15684	"ENSG00000178307.10"	"TMEM11"	chr17	-	21211066	21211227	21198255	21198840	21213147	21213851
15686	"ENSG00000109016.18"	"DHRS7B"	chr17	+	21172017	21172196	21126664	21126991	21183593	21183810
15688	"ENSG00000109016.18"	"DHRS7B"	chr17	+	21184370	21184463	21183593	21183810	21188710	21188863
15689	"ENSG00000109016.18"	"DHRS7B"	chr17	+	21184370	21184463	21183593	21183810	21190947	21191445
15690	"ENSG00000109016.18"	"DHRS7B"	chr17	+	21188710	21188863	21183593	21183810	21190947	21191266
15751	"ENSG00000128487.19"	"SPECC1"	chr17	+	20232199	20232405	20231757	20231831	20236859	20236904
15752	"ENSG00000128487.19"	"SPECC1"	chr17	+	20232199	20232414	20231757	20231831	20236859	20237610
15753	"ENSG00000128487.19"	"SPECC1"	chr17	+	20232199	20232451	20231757	20231831	20236859	20237148
15787	"ENSG00000108599.15"	"AKAP10"	chr17	-	19939712	19939849	19936001	19936430	19941825	19941910
15789	"ENSG00000108599.15"	"AKAP10"	chr17	-	19941825	19941910	19936001	19936430	19947406	19947475
15790	"ENSG00000108599.15"	"AKAP10"	chr17	-	19941825	19941910	19936001	19936430	19958013	19958567
15791	"ENSG00000108599.15"	"AKAP10"	chr17	-	19947406	19947505	19936285	19936430	19958013	19958567
15792	"ENSG00000108599.15"	"AKAP10"	chr17	-	19947406	19947505	19941825	19941910	19958013	19958567
15793	"ENSG00000108599.15"	"AKAP10"	chr17	-	19962839	19963022	19958013	19958567	19968413	19968461
15796	"ENSG00000180638.19"	"SLC47A2"	chr17	-	19704069	19704178	19702604	19702674	19705435	19705503
15798	"ENSG00000180638.19"	"SLC47A2"	chr17	-	19712702	19712745	19708301	19708760	19713824	19713973
15805	"ENSG00000072210.19"	"ALDH3A2"	chr17	+	19664947	19665047	19663332	19663499	19675557	19675742
15806	"ENSG00000072210.19"	"ALDH3A2"	chr17	+	19671720	19671956	19663332	19663499	19675557	19675644
15807	"ENSG00000072210.19"	"ALDH3A2"	chr17	+	19671720	19671956	19663332	19665047	19673150	19673275
15811	"ENSG00000072210.19"	"ALDH3A2"	chr17	+	19673150	19673275	19664947	19665047	19675495	19675499
15812	"ENSG00000072210.19"	"ALDH3A2"	chr17	+	19673150	19673275	19664947	19665047	19675557	19675741
15813	"ENSG00000072210.19"	"ALDH3A2"	chr17	+	19673150	19673275	19671720	19671956	19673403	19673660
15818	"ENSG00000072210.19"	"ALDH3A2"	chr17	+	19673206	19673275	19671798	19671956	19685274	19685760
15821	"ENSG00000176024.18"	"ZNF613"	chr19	+	51929731	51929824	51927146	51927540	51940208	51940335
15823	"ENSG00000176024.18"	"ZNF613"	chr19	+	51929731	51929896	51927447	51927540	51940208	51940335
15824	"ENSG00000176024.18"	"ZNF613"	chr19	+	51936027	51936235	51927473	51927540	51940208	51940335
15827	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	483927	484076	472507	473950	487426	487575
15828	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	483927	484076	478464	478760	486375	486462
15829	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	486375	486462	472497	484076	487426	487575
15830	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	486375	486462	473336	473950	487426	487575
15831	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	488677	488778	486375	487575	492253	492364
15832	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	489779	489881	487426	488778	492253	492364
15834	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	492253	492364	489502	489881	497720	497780
15835	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	495718	495802	489779	489881	497720	497780
15837	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	497720	497780	494130	495802	499254	499305
15839	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	499254	499305	494130	495802	499832	499934
15845	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	503064	503281	500030	500115	505117	505229
15846	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	508450	508605	505117	505229	527932	528049
15855	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	527932	528049	508450	508605	543671	543712
15858	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	539674	539824	508450	508660	543053	543239
15886	"ENSG00000141127.15"	"PRPSAP2"	chr17	+	18857783	18857853	18856340	18856429	18865801	18865952
15890	"ENSG00000141127.15"	"PRPSAP2"	chr17	+	18865468	18865564	18842227	18842364	18865801	18865900
15891	"ENSG00000141127.15"	"PRPSAP2"	chr17	+	18865468	18865564	18856298	18856429	18865801	18865900
15892	"ENSG00000141127.15"	"PRPSAP2"	chr17	+	18865468	18865564	18857783	18857853	18865801	18865900
15898	"ENSG00000141127.15"	"PRPSAP2"	chr17	+	18911102	18911251	18889821	18889877	18923913	18923984
15900	"ENSG00000141127.15"	"PRPSAP2"	chr17	+	18923913	18923984	18911102	18911251	18928810	18928957
15901	"ENSG00000141127.15"	"PRPSAP2"	chr17	+	18923913	18923984	18911102	18911251	18930539	18930734
15902	"ENSG00000141127.15"	"PRPSAP2"	chr17	+	18928810	18928957	18911102	18911251	18930539	18930935
15913	"ENSG00000171928.14"	"TVP23B"	chr17	+	18804137	18804266	18798811	18798943	18805540	18805661
15914	"ENSG00000080561.14"	"MID2"	chrX	+	107916001	107916129	107905477	107905626	107924342	107924504
15915	"ENSG00000080561.14"	"MID2"	chrX	+	107917505	107917649	107916001	107916129	107924342	107924504
15916	"ENSG00000080561.14"	"MID2"	chrX	+	107917505	107917739	107916001	107916129	107924342	107924504
15984	"ENSG00000214860.5"	"EVPLL"	chr17	+	18383491	18383587	18383270	18383378	18388218	18388288
15985	"ENSG00000177302.16"	"TOP3A"	chr17	-	18277674	18278357	18271427	18274980	18280535	18280658
15986	"ENSG00000177302.16"	"TOP3A"	chr17	-	18277674	18278357	18271427	18274980	18282697	18282841
15987	"ENSG00000177302.16"	"TOP3A"	chr17	-	18280535	18280658	18271427	18274980	18282697	18282841
15988	"ENSG00000177302.16"	"TOP3A"	chr17	-	18280535	18280658	18277674	18278357	18282697	18282841
15989	"ENSG00000177302.16"	"TOP3A"	chr17	-	18282697	18282841	18271427	18274980	18294702	18294785
15990	"ENSG00000177302.16"	"TOP3A"	chr17	-	18282697	18282841	18280535	18280658	18285141	18285307
15991	"ENSG00000177302.16"	"TOP3A"	chr17	-	18285141	18285307	18282697	18282841	18290556	18290686
15992	"ENSG00000177302.16"	"TOP3A"	chr17	-	18285406	18285520	18285141	18285307	18290556	18290686
15993	"ENSG00000177302.16"	"TOP3A"	chr17	-	18290556	18290686	18282697	18282841	18294702	18294785
15994	"ENSG00000177302.16"	"TOP3A"	chr17	-	18290556	18290686	18285141	18285307	18290841	18291027
15995	"ENSG00000177302.16"	"TOP3A"	chr17	-	18290556	18290686	18285406	18285520	18294702	18294785
15996	"ENSG00000177302.16"	"TOP3A"	chr17	-	18290841	18291027	18290556	18290686	18294702	18294785
15998	"ENSG00000177302.16"	"TOP3A"	chr17	-	18294702	18294785	18290841	18291027	18299558	18299633
15999	"ENSG00000177302.16"	"TOP3A"	chr17	-	18299558	18299633	18294702	18294785	18301884	18301985
16000	"ENSG00000177302.16"	"TOP3A"	chr17	-	18302579	18302723	18302263	18302434	18305111	18305220
16001	"ENSG00000177302.16"	"TOP3A"	chr17	-	18305111	18305220	18302263	18302434	18306890	18306966
16003	"ENSG00000177302.16"	"TOP3A"	chr17	-	18306890	18306966	18305111	18305220	18308312	18308424
16004	"ENSG00000177302.16"	"TOP3A"	chr17	-	18306890	18306966	18305111	18305220	18308350	18308424
16009	"ENSG00000177731.16"	"FLII"	chr17	-	18246161	18246222	18245837	18246062	18246593	18246828
16010	"ENSG00000177731.16"	"FLII"	chr17	-	18246307	18246462	18246152	18246222	18246593	18246828
16011	"ENSG00000177731.16"	"FLII"	chr17	-	18246593	18246828	18245933	18246062	18246912	18247052
16012	"ENSG00000177731.16"	"FLII"	chr17	-	18247656	18247848	18247168	18247357	18247928	18248033
16013	"ENSG00000177731.16"	"FLII"	chr17	-	18248799	18248883	18248549	18248721	18249126	18249201
16014	"ENSG00000177731.16"	"FLII"	chr17	-	18249325	18249408	18249126	18249201	18250837	18251017
16015	"ENSG00000177731.16"	"FLII"	chr17	-	18250837	18251017	18249325	18249408	18251264	18251477
16016	"ENSG00000177731.16"	"FLII"	chr17	-	18252471	18252556	18251998	18252146	18253300	18253458
16019	"ENSG00000177731.16"	"FLII"	chr17	-	18254078	18254182	18253356	18253458	18254768	18254854
16022	"ENSG00000177731.16"	"FLII"	chr17	-	18254768	18254854	18253300	18253458	18256908	18257019
16023	"ENSG00000177731.16"	"FLII"	chr17	-	18255182	18255263	18254768	18254854	18256525	18256597
16024	"ENSG00000177731.16"	"FLII"	chr17	-	18255182	18255263	18254768	18254854	18256908	18257019
16025	"ENSG00000177731.16"	"FLII"	chr17	-	18256525	18256597	18254768	18254854	18256908	18257019
16026	"ENSG00000177731.16"	"FLII"	chr17	-	18256525	18256597	18255182	18255263	18256908	18257019
16039	"ENSG00000069509.6"	"FUNDC1"	chrX	-	44527236	44527365	44523638	44524275	44538466	44538542
16040	"ENSG00000069509.6"	"FUNDC1"	chrX	-	44527236	44527365	44523638	44524275	44541944	44542101
16041	"ENSG00000069509.6"	"FUNDC1"	chrX	-	44538466	44538542	44523638	44524275	44541944	44542101
16042	"ENSG00000069509.6"	"FUNDC1"	chrX	-	44538466	44538542	44527236	44527365	44541944	44542101
16045	"ENSG00000154803.13"	"FLCN"	chr17	-	17216379	17216503	17215184	17215316	17217068	17217182
16046	"ENSG00000154803.13"	"FLCN"	chr17	-	17217068	17217182	17215184	17215316	17219018	17219209
16047	"ENSG00000154803.13"	"FLCN"	chr17	-	17219018	17219209	17215184	17215316	17221536	17221628
16048	"ENSG00000154803.13"	"FLCN"	chr17	-	17221536	17221628	17219018	17219209	17222500	17222661
16049	"ENSG00000154803.13"	"FLCN"	chr17	-	17221536	17221628	17219018	17219209	17223921	17224143
16050	"ENSG00000154803.13"	"FLCN"	chr17	-	17222500	17222661	17219018	17219209	17223921	17224143
16051	"ENSG00000154803.13"	"FLCN"	chr17	-	17222500	17222661	17219018	17219209	17226175	17226322
16052	"ENSG00000154803.13"	"FLCN"	chr17	-	17222500	17222661	17221170	17221628	17223921	17224143
16053	"ENSG00000154803.13"	"FLCN"	chr17	-	17223921	17224143	17219018	17219209	17226175	17226322
16054	"ENSG00000154803.13"	"FLCN"	chr17	-	17223921	17224143	17222500	17222661	17226175	17226322
16055	"ENSG00000154803.13"	"FLCN"	chr17	-	17231793	17231882	17227888	17228161	17232787	17232901
16056	"ENSG00000154803.13"	"FLCN"	chr17	-	17232787	17232901	17231793	17231882	17236911	17237139
16057	"ENSG00000167258.16"	"CDK12"	chr17	+	39470878	39471763	39461485	39463117	39490556	39490733
16058	"ENSG00000167258.16"	"CDK12"	chr17	+	39470881	39471763	39461510	39463117	39490556	39490733
16060	"ENSG00000167258.16"	"CDK12"	chr17	+	39492750	39492890	39490556	39490733	39494523	39494692
16061	"ENSG00000167258.16"	"CDK12"	chr17	+	39494523	39494694	39492750	39492890	39501249	39501439
16062	"ENSG00000167258.16"	"CDK12"	chr17	+	39509704	39509761	39501249	39501439	39511528	39511630
16063	"ENSG00000167258.16"	"CDK12"	chr17	+	39509704	39509761	39501249	39501439	39515730	39515808
16064	"ENSG00000167258.16"	"CDK12"	chr17	+	39511528	39511630	39501249	39501439	39515730	39515808
16065	"ENSG00000167258.16"	"CDK12"	chr17	+	39511528	39511630	39501249	39501439	39517439	39517556
16066	"ENSG00000167258.16"	"CDK12"	chr17	+	39511528	39511630	39509704	39509761	39515730	39515808
16067	"ENSG00000167258.16"	"CDK12"	chr17	+	39515730	39515808	39501249	39501439	39517439	39517556
16068	"ENSG00000167258.16"	"CDK12"	chr17	+	39515730	39515808	39511528	39511630	39517439	39517556
16069	"ENSG00000167258.16"	"CDK12"	chr17	+	39519955	39520087	39517439	39517556	39524673	39524885
16070	"ENSG00000167258.16"	"CDK12"	chr17	+	39524673	39524885	39519955	39520087	39525863	39526163
16071	"ENSG00000167258.16"	"CDK12"	chr17	+	39546616	39546758	39544248	39544360	39551037	39551142
16072	"ENSG00000167258.16"	"CDK12"	chr17	+	39546616	39546758	39544248	39544360	39556285	39556413
16073	"ENSG00000167258.16"	"CDK12"	chr17	+	39547767	39547830	39546616	39546758	39551037	39551142
16074	"ENSG00000167258.16"	"CDK12"	chr17	+	39547767	39547830	39546616	39546758	39556285	39556413
16075	"ENSG00000167258.16"	"CDK12"	chr17	+	39547767	39547830	39546616	39546758	39564759	39564914
16076	"ENSG00000167258.16"	"CDK12"	chr17	+	39547767	39547830	39546616	39546758	39566787	39567559
