ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
9774	"ENSG00000039139.11"	"DNAH5"	chr5	-	13913742	13916455	13913742	13913958	13916347	13916455
9837	"ENSG00000082068.9"	"WDR70"	chr5	+	37721114	37725050	37721114	37721215	37724933	37725050
10004	"ENSG00000131652.14"	"THOC6"	chr16	+	3025923	3026288	3025923	3025988	3026250	3026288
10049	"ENSG00000089157.16"	"RPLP0"	chr12	-	120199309	120201110	120199309	120199485	120201082	120201110
10144	"ENSG00000197375.14"	"SLC22A5"	chr5	+	132384146	132385499	132384146	132384301	132385375	132385499
10146	"ENSG00000197375.14"	"SLC22A5"	chr5	+	132384146	132387151	132384146	132384301	132387024	132387151
10264	"ENSG00000105835.13"	"NAMPT"	chr7	-	106274945	106277179	106274945	106275043	106277022	106277179
10303	"ENSG00000198677.13"	"SKIC3"	chr5	-	95516671	95517060	95516671	95516750	95516910	95517060
10310	"ENSG00000198677.13"	"SKIC3"	chr5	-	95543183	95547151	95543183	95543327	95547065	95547151
10322	"ENSG00000131469.15"	"RPL27"	chr17	+	42998418	43000102	42998418	42998471	42999932	43000102
10353	"ENSG00000155980.13"	"KIF5A"	chr12	+	57576086	57576862	57576086	57576151	57576760	57576862
10420	"ENSG00000001631.17"	"KRIT1"	chr7	-	92242033	92245908	92242033	92242137	92245789	92245908
10422	"ENSG00000001631.17"	"KRIT1"	chr7	-	92244901	92245920	92244901	92245134	92245821	92245920
10476	"ENSG00000140983.15"	"RHOT2"	chr16	+	668487	668699	668487	668569	668658	668699
10485	"ENSG00000140983.15"	"RHOT2"	chr16	+	672253	672825	672253	672384	672702	672825
10499	"ENSG00000149781.14"	"FERMT3"	chr11	+	64220219	64223189	64220219	64220326	64223047	64223189
10507	"ENSG00000169228.14"	"RAB24"	chr5	-	177301924	177302496	177301924	177301987	177302396	177302496
10560	"ENSG00000146063.20"	"TRIM41"	chr5	+	181234173	181235808	181234173	181234349	181235353	181235808
10625	"ENSG00000188257.12"	"PLA2G2A"	chr1	-	19978014	19978879	19978014	19978121	19978733	19978879
10772	"ENSG00000204463.14"	"BAG6"	chr6	-	31640791	31641592	31640791	31640938	31641538	31641592
10777	"ENSG00000285847.3"	"ENSG00000285847"	chr1	-	184620869	184623061	184620869	184621205	184621533	184623061
10792	"ENSG00000204348.10"	"DXO"	chr6	-	31970342	31970825	31970342	31970478	31970592	31970825
10816	"ENSG00000231500.7"	"RPS18"	chr6	+	33275964	33276510	33275964	33276066	33276390	33276510
10842	"ENSG00000149636.16"	"DSN1"	chr20	-	36770872	36771473	36770872	36771024	36771424	36771473
10944	"ENSG00000172432.19"	"GTPBP2"	chr6	-	43620489	43621790	43620489	43621516	43621721	43621790
10956	"ENSG00000221968.9"	"FADS3"	chr11	-	61876358	61878215	61876358	61876963	61878154	61878215
11052	"ENSG00000156508.20"	"EEF1A1"	chr6	-	73517518	73518610	73517518	73517934	73518353	73518610
11066	"ENSG00000161960.16"	"EIF4A1"	chr17	+	7576523	7577165	7576523	7576690	7577055	7577165
11140	"ENSG00000132424.17"	"PNISR"	chr6	-	99414571	99416428	99414571	99414686	99416348	99416428
11145	"ENSG00000103042.9"	"SLC38A7"	chr16	-	58675939	58676346	58675939	58676121	58676288	58676346
11397	"ENSG00000065361.17"	"ERBB3"	chr12	+	56094098	56095310	56094098	56094189	56095256	56095310
11431	"ENSG00000182473.22"	"EXOC7"	chr17	-	76087653	76088562	76087653	76087720	76088463	76088562
11513	"ENSG00000290404.1"	"ENSG00000290404"	chr17	+	30559565	30560716	30559565	30559726	30560616	30560716
11613	"ENSG00000085998.15"	"POMGNT1"	chr1	-	46192899	46193639	46192899	46192958	46193563	46193639
11726	"ENSG00000176978.16"	"DPP7"	chr9	-	137112111	137113119	137112111	137112230	137112952	137113119
11758	"ENSG00000105677.12"	"TMEM147"	chr19	+	35546671	35547240	35546671	35546808	35547118	35547240
11770	"ENSG00000291136.2"	"RABGEF1P1"	chr7	-	66553564	66554837	66553564	66554370	66554584	66554837
11835	"ENSG00000186088.16"	"GSAP"	chr7	-	77329332	77330367	77329332	77329391	77330181	77330367
11863	"ENSG00000138688.17"	"BLTP1"	chr4	+	122352903	122355990	122352903	122353155	122355795	122355990
11983	"ENSG00000147454.14"	"SLC25A37"	chr8	+	23566107	23568378	23566107	23566813	23568258	23568378
12018	"ENSG00000135476.12"	"ESPL1"	chr12	+	53289403	53290469	53289403	53289594	53290346	53290469
12094	"ENSG00000102901.13"	"CENPT"	chr16	-	67829764	67831358	67829764	67830088	67831215	67831358
12141	"ENSG00000106462.12"	"EZH2"	chr7	-	148816683	148818117	148816683	148816778	148817876	148818117
12184	"ENSG00000126522.17"	"ASL"	chr7	+	66086743	66087791	66086743	66086821	66087728	66087791
12208	"ENSG00000111602.12"	"TIMELESS"	chr12	-	56420962	56421809	56420962	56421134	56421726	56421809
12232	"ENSG00000162927.15"	"PUS10"	chr2	-	60965057	60967613	60965057	60965103	60967501	60967613
12265	"ENSG00000100462.16"	"PRMT5"	chr14	-	22928125	22928615	22928125	22928216	22928496	22928615
12282	"ENSG00000171962.19"	"DRC3"	chr17	+	17992764	17994418	17992764	17993089	17994298	17994418
12587	"ENSG00000115464.15"	"USP34"	chr2	-	61236025	61236389	61236025	61236073	61236324	61236389
12619	"ENSG00000128708.13"	"HAT1"	chr2	+	171965786	171966949	171965786	171965908	171966842	171966949
12630	"ENSG00000174791.11"	"RIN1"	chr11	-	66334513	66335682	66334513	66335251	66335609	66335682
12667	"ENSG00000185803.12"	"SLC52A2"	chr8	+	144359622	144360493	144359622	144359726	144360114	144360493
12683	"ENSG00000160948.14"	"VPS28"	chr8	-	144424717	144425772	144424717	144424819	144425682	144425772
12687	"ENSG00000160948.14"	"VPS28"	chr8	-	144424945	144426208	144424945	144425772	144426179	144426208
12691	"ENSG00000132024.18"	"CC2D1A"	chr19	+	13926977	13928030	13926977	13927077	13927892	13928030
12720	"ENSG00000205593.12"	"DENND6B"	chr22	-	50316024	50316475	50316024	50316087	50316369	50316475
12742	"ENSG00000184056.15"	"VPS33B"	chr15	-	91006371	91007046	91006371	91006445	91006949	91007046
12758	"ENSG00000135924.17"	"DNAJB2"	chr2	+	219282836	219283489	219282836	219282929	219283418	219283489
12793	"ENSG00000213930.12"	"GALT"	chr9	+	34647088	34647961	34647088	34647258	34647656	34647961
12795	"ENSG00000213930.12"	"GALT"	chr9	+	34647491	34647961	34647491	34647567	34647831	34647961
12807	"ENSG00000132155.14"	"RAF1"	chr3	-	12584846	12587637	12584846	12584981	12585680	12587637
12830	"ENSG00000113851.16"	"CRBN"	chr3	-	3153423	3156281	3153423	3153488	3156218	3156281
13035	"ENSG00000135473.16"	"PAN2"	chr12	-	56323806	56324493	56323806	56323913	56324293	56324493
13053	"ENSG00000140474.14"	"ULK3"	chr15	-	74842279	74842676	74842279	74842449	74842534	74842676
13116	"ENSG00000094631.22"	"HDAC6"	chrX	+	48805630	48806706	48805630	48805671	48806608	48806706
13142	"ENSG00000119397.19"	"CNTRL"	chr9	+	121157739	121159019	121157739	121157880	121158854	121159019
13148	"ENSG00000148337.22"	"CIZ1"	chr9	-	128178708	128179415	128178708	128178904	128179372	128179415
13165	"ENSG00000044574.9"	"HSPA5"	chr9	-	125239420	125240907	125239420	125239533	125240675	125240907
13177	"ENSG00000148334.16"	"PTGES2"	chr9	-	128124491	128125441	128124491	128124550	128125375	128125441
13196	"ENSG00000196290.17"	"NIF3L1"	chr2	+	200891735	200892379	200891735	200891789	200891968	200892379
13208	"ENSG00000130713.17"	"EXOSC2"	chr9	+	130697581	130702310	130697581	130697627	130702133	130702310
13211	"ENSG00000130713.17"	"EXOSC2"	chr9	+	130700866	130702310	130700866	130700935	130702142	130702310
13220	"ENSG00000165699.16"	"TSC1"	chr9	-	132909806	132911568	132909806	132910689	132911452	132911568
13275	"ENSG00000188833.10"	"ENTPD8"	chr9	-	137436520	137437309	137436520	137436751	137437158	137437309
13281	"ENSG00000290588.2"	"ENSG00000290588"	chr9	+	138175600	138176206	138175600	138175711	138176038	138176206
13328	"ENSG00000026025.16"	"VIM"	chr10	+	17235168	17236379	17235168	17235389	17236293	17236379
13332	"ENSG00000141279.18"	"NPEPPS"	chr17	+	47579389	47582849	47579389	47579455	47582826	47582849
13336	"ENSG00000141279.18"	"NPEPPS"	chr17	+	47585499	47586398	47585499	47585700	47586364	47586398
13339	"ENSG00000141279.18"	"NPEPPS"	chr17	+	47585499	47587344	47585499	47586244	47587229	47587344
13360	"ENSG00000100650.16"	"SRSF5"	chr14	+	69768797	69770540	69768797	69768896	69770466	69770540
13417	"ENSG00000100299.18"	"ARSA"	chr22	-	50626590	50627406	50626590	50626760	50627165	50627406
13472	"ENSG00000197816.16"	"CCDC180"	chr9	+	97370640	97374648	97370640	97370778	97374542	97374648
13480	"ENSG00000151208.17"	"DLG5"	chr10	-	77819320	77822101	77819320	77819465	77821081	77822101
13551	"ENSG00000155287.12"	"SLC25A28"	chr10	-	99612542	99613924	99612542	99612599	99613732	99613924
13562	"ENSG00000269609.7"	"C10orf95-AS1"	chr10	+	102451398	102452187	102451398	102451555	102452065	102452187
