ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
7568	"ENSG00000242136.2"	"ENSG00000242136"	chr2	+	9104278	9104586	9104278	9104321	9104406	9104586
7657	"ENSG00000226833.8"	"PPP1CB-DT"	chr2	-	28748819	28750385	28748819	28748963	28750335	28750385
7665	"ENSG00000140854.13"	"KATNB1"	chr16	+	57736977	57737283	57736977	57737067	57737225	57737283
7668	"ENSG00000108298.12"	"RPL19"	chr17	+	39202316	39203109	39202316	39202445	39202988	39203109
7726	"ENSG00000143624.14"	"INTS3"	chr1	+	153746956	153748755	153746956	153747070	153748688	153748755
7796	"ENSG00000158411.11"	"MITD1"	chr2	-	99171342	99174016	99171342	99171429	99173914	99174016
7797	"ENSG00000038358.15"	"EDC4"	chr16	+	67877508	67878275	67877508	67877656	67878165	67878275
7804	"ENSG00000168291.13"	"PDHB"	chr3	-	58430656	58431793	58430656	58430942	58431730	58431793
7842	"ENSG00000233184.10"	"DPH5-DT"	chr1	+	101080388	101083574	101080388	101080613	101080886	101083574
7869	"ENSG00000133460.20"	"SLC2A11"	chr22	+	23883771	23884429	23883771	23883873	23884301	23884429
7879	"ENSG00000243708.11"	"PLA2G4B"	chr15	+	41841230	41841949	41841230	41841273	41841818	41841949
7886	"ENSG00000005448.17"	"WDR54"	chr2	+	74423318	74423982	74423318	74423385	74423854	74423982
7889	"ENSG00000108654.16"	"DDX5"	chr17	-	64500548	64501143	64500548	64500882	64501056	64501143
7895	"ENSG00000108654.16"	"DDX5"	chr17	-	64502161	64503098	64502161	64502223	64502925	64503098
7902	"ENSG00000182944.18"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288755	29291561	29291599
7904	"ENSG00000182944.18"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288755	29291564	29291599
7907	"ENSG00000182944.18"	"EWSR1"	chr22	+	29298732	29299851	29298732	29298895	29299598	29299851
7916	"ENSG00000198830.13"	"HMGN2"	chr1	+	26473482	26474135	26473482	26473527	26474084	26474135
7945	"ENSG00000165271.17"	"NOL6"	chr9	-	33469206	33470191	33469206	33469341	33470011	33470191
7980	"ENSG00000100911.16"	"PSME2"	chr14	-	24144399	24145273	24144399	24144468	24145242	24145273
7983	"ENSG00000100911.16"	"PSME2"	chr14	-	24145378	24146240	24145378	24145465	24146207	24146240
8025	"ENSG00000221838.12"	"AP4M1"	chr7	+	100101879	100102393	100101879	100101989	100102245	100102393
8114	"ENSG00000143093.15"	"STRIP1"	chr1	+	110049111	110050409	110049111	110049238	110050342	110050409
8169	"ENSG00000134815.20"	"DHX34"	chr19	+	47380815	47383247	47380815	47380992	47381979	47383247
8194	"ENSG00000142208.19"	"AKT1"	chr14	-	104793126	104794261	104793126	104793304	104794118	104794261
8217	"ENSG00000130414.13"	"NDUFA10"	chr2	-	240011616	240014860	240011616	240011660	240014738	240014860
8222	"ENSG00000159588.15"	"CCDC17"	chr1	-	45622954	45623652	45622954	45623117	45623556	45623652
8224	"ENSG00000197363.11"	"ZNF517"	chr8	+	144802869	144804238	144802869	144802947	144804145	144804238
8235	"ENSG00000147050.18"	"KDM6A"	chrX	+	45082575	45083608	45082575	45082640	45083518	45083608
8275	"ENSG00000291137.2"	"GBA1LP"	chr1	-	155215053	155215787	155215053	155215162	155215761	155215787
8304	"ENSG00000133816.20"	"MICAL2"	chr11	+	12259794	12263785	12259794	12259897	12263559	12263785
8308	"ENSG00000225697.13"	"SLC26A6"	chr3	-	48630992	48633084	48630992	48631140	48632973	48633084
8319	"ENSG00000161203.14"	"AP2M1"	chr3	+	184180848	184182047	184180848	184180881	184181084	184182047
8322	"ENSG00000161203.14"	"AP2M1"	chr3	+	184180848	184182047	184180848	184180984	184181911	184182047
8333	"ENSG00000265972.6"	"TXNIP"	chr1	-	145994280	145995031	145994280	145994437	145994928	145995031
8341	"ENSG00000168090.10"	"COPS6"	chr7	+	100090591	100091152	100090591	100090654	100091037	100091152
8361	"ENSG00000132781.22"	"MUTYH"	chr1	-	45332165	45332834	45332165	45332310	45332762	45332834
8363	"ENSG00000132781.22"	"MUTYH"	chr1	-	45332762	45333170	45332762	45332834	45333096	45333170
8383	"ENSG00000140398.14"	"NEIL1"	chr15	+	75352601	75354492	75352601	75352701	75354430	75354492
8394	"ENSG00000143575.16"	"HAX1"	chr1	+	154273335	154273961	154273335	154273534	154273782	154273961
8427	"ENSG00000143549.22"	"TPM3"	chr1	-	154170648	154172978	154170648	154170711	154172907	154172978
8451	"ENSG00000160818.17"	"GPATCH4"	chr1	-	156596080	156598121	156596080	156596131	156598034	156598121
8546	"ENSG00000141736.14"	"ERBB2"	chr17	+	39715739	39716605	39715739	39715939	39716514	39716605
8570	"ENSG00000234741.11"	"GAS5"	chr1	-	173863900	173865547	173863900	173864075	173865470	173865547
8583	"ENSG00000234741.11"	"GAS5"	chr1	-	173865856	173866206	173865856	173865894	173866172	173866206
8641	"ENSG00000232485.5"	"RPL37A-DT"	chr2	-	216487125	216488243	216487125	216487377	216487895	216488243
8703	"ENSG00000143416.21"	"SELENBP1"	chr1	-	151365188	151365684	151365188	151365281	151365605	151365684
8759	"ENSG00000159176.14"	"CSRP1"	chr1	-	201485282	201488984	201485282	201485376	201488872	201488984
8766	"ENSG00000179222.18"	"MAGED1"	chrX	+	51897794	51900296	51897794	51898193	51900181	51900296
8775	"ENSG00000158864.13"	"NDUFS2"	chr1	+	161209482	161210389	161209482	161209595	161210303	161210389
8777	"ENSG00000158864.13"	"NDUFS2"	chr1	+	161209482	161210710	161209482	161210188	161210590	161210710
8797	"ENSG00000058673.17"	"ZC3H11A"	chr1	+	203796450	203803016	203796450	203796601	203802956	203803016
8798	"ENSG00000058673.17"	"ZC3H11A"	chr1	+	203796450	203803016	203796450	203796607	203802956	203803016
8872	"ENSG00000103245.14"	"CIAO3"	chr16	-	730842	732900	730842	731000	732300	732900
8891	"ENSG00000147133.18"	"TAF1"	chrX	+	71423116	71424066	71423116	71423264	71424016	71424066
8953	"ENSG00000168970.22"	"JMJD7-PLA2G4B"	chr15	+	41837067	41840230	41837067	41837374	41840157	41840230
8967	"ENSG00000188493.15"	"ACTMAP"	chr19	-	40740855	40742770	40740855	40741439	40742398	40742770
8968	"ENSG00000188493.15"	"ACTMAP"	chr19	-	40740855	40742770	40740855	40741439	40742514	40742770
8969	"ENSG00000188493.15"	"ACTMAP"	chr19	-	40740855	40742770	40740855	40741439	40742576	40742770
8977	"ENSG00000110074.12"	"FOXRED1"	chr11	+	126274926	126275870	126274926	126275021	126275793	126275870
8984	"ENSG00000147206.17"	"NXF3"	chrX	-	103079762	103080216	103079762	103079870	103080147	103080216
9003	"ENSG00000063177.13"	"RPL18"	chr19	-	48616078	48617423	48616078	48616202	48617315	48617423
9029	"ENSG00000114859.16"	"CLCN2"	chr3	-	184354903	184357094	184354903	184354973	184355693	184357094
9101	"ENSG00000090520.12"	"DNAJB11"	chr3	+	186577667	186581513	186577667	186577800	186581374	186581513
9102	"ENSG00000090520.12"	"DNAJB11"	chr3	+	186577667	186582077	186577667	186577800	186581994	186582077
9113	"ENSG00000164896.21"	"FASTK"	chr7	-	151076912	151077780	151076912	151077236	151077620	151077780
9121	"ENSG00000165678.22"	"GHITM"	chr10	+	84139554	84142754	84139554	84139593	84142654	84142754
9138	"ENSG00000148606.15"	"POLR3A"	chr10	-	77985169	77986159	77985169	77985242	77986072	77986159
9143	"ENSG00000174748.22"	"RPL15"	chr3	+	23917147	23918576	23917147	23917173	23918439	23918576
9144	"ENSG00000174748.22"	"RPL15"	chr3	+	23917849	23919552	23917849	23918031	23919195	23919552
9257	"ENSG00000165282.16"	"PIGO"	chr9	-	35091239	35092767	35091239	35091291	35092526	35092767
9275	"ENSG00000079785.16"	"DDX1"	chr2	+	15627053	15628710	15627053	15627145	15628637	15628710
9278	"ENSG00000079785.16"	"DDX1"	chr2	+	15628444	15628839	15628444	15628517	15628796	15628839
9280	"ENSG00000079785.16"	"DDX1"	chr2	+	15627053	15629697	15627053	15628710	15629601	15629697
9282	"ENSG00000079785.16"	"DDX1"	chr2	+	15628444	15629697	15628444	15628517	15629601	15629697
9288	"ENSG00000179950.15"	"PUF60"	chr8	-	143817861	143818285	143817861	143817973	143818192	143818285
9301	"ENSG00000055609.21"	"KMT2C"	chr7	-	152158862	152163826	152158862	152159072	152163699	152163826
9327	"ENSG00000144635.9"	"DYNC1LI1"	chr3	-	32530283	32533097	32530283	32530328	32532985	32533097
9348	"ENSG00000100023.20"	"PPIL2"	chr22	+	21669912	21671059	21669912	21669962	21670996	21671059
9404	"ENSG00000163516.14"	"ANKZF1"	chr2	+	219234132	219235875	219234132	219234288	219235707	219235875
9405	"ENSG00000163516.14"	"ANKZF1"	chr2	+	219234132	219235875	219234132	219235312	219235707	219235875
9440	"ENSG00000138095.20"	"LRPPRC"	chr2	-	43973794	43974758	43973794	43973900	43974613	43974758
9459	"ENSG00000151006.8"	"PRSS53"	chr16	-	31083436	31085260	31083436	31083809	31085109	31085260
9466	"ENSG00000147416.12"	"ATP6V1B2"	chr8	+	20212781	20217324	20212781	20212905	20217219	20217324
9519	"ENSG00000123349.15"	"PFDN5"	chr12	+	53295838	53298150	53295838	53295941	53298044	53298150
9542	"ENSG00000112739.17"	"PRP4K"	chr6	+	4060412	4062299	4060412	4060686	4061654	4062299
9629	"ENSG00000162777.17"	"DENND2D"	chr1	-	111195915	111197989	111195915	111196056	111197919	111197989
9642	"ENSG00000115282.21"	"TTC31"	chr2	+	74490243	74491184	74490243	74490473	74491127	74491184
9678	"ENSG00000168763.16"	"CNNM3"	chr2	+	96827730	96829134	96827730	96827900	96828995	96829134
9709	"ENSG00000240065.9"	"PSMB9"	chr6	+	32856137	32858134	32856137	32856205	32858004	32858134
9731	"ENSG00000163395.17"	"IGFN1"	chr1	+	201215538	201216144	201215538	201215838	201215965	201216144
9844	"ENSG00000114626.18"	"ABTB1"	chr3	+	127676535	127677286	127676535	127676581	127677167	127677286
9866	"ENSG00000039139.11"	"DNAH5"	chr5	-	13913742	13916455	13913742	13913958	13916347	13916455
9913	"ENSG00000113460.13"	"BRIX1"	chr5	+	34922216	34923234	34922216	34922287	34923132	34923234
9930	"ENSG00000082068.9"	"WDR70"	chr5	+	37721114	37725050	37721114	37721215	37724933	37725050
9942	"ENSG00000104320.15"	"NBN"	chr8	-	89980733	89982855	89980733	89980852	89982721	89982855
10028	"ENSG00000134262.15"	"AP4B1"	chr1	-	113895055	113896465	113895055	113895492	113896257	113896465
10099	"ENSG00000131652.14"	"THOC6"	chr16	+	3025923	3026288	3025923	3025988	3026250	3026288
10112	"ENSG00000068903.21"	"SIRT2"	chr19	-	38880820	38881491	38880820	38880897	38881431	38881491
10126	"ENSG00000114388.14"	"NPRL2"	chr3	-	50347758	50348563	50347758	50347901	50348522	50348563
10133	"ENSG00000114388.14"	"NPRL2"	chr3	-	50349664	50350022	50349664	50349828	50349912	50350022
10147	"ENSG00000089157.16"	"RPLP0"	chr12	-	120199309	120201110	120199309	120199485	120201082	120201110
10160	"ENSG00000125875.15"	"TBC1D20"	chr20	-	439107	442043	439107	439295	441587	442043
10161	"ENSG00000125875.15"	"TBC1D20"	chr20	-	440247	441689	440247	440317	441619	441689
10234	"ENSG00000115053.17"	"NCL"	chr2	-	231457000	231459125	231457000	231457124	231458265	231459125
10236	"ENSG00000115053.17"	"NCL"	chr2	-	231457000	231459125	231457000	231457800	231459000	231459125
10247	"ENSG00000197375.14"	"SLC22A5"	chr5	+	132384146	132387151	132384146	132384301	132387024	132387151
10265	"ENSG00000064932.16"	"SBNO2"	chr19	-	1109134	1109598	1109134	1109211	1109505	1109598
10356	"ENSG00000293491.2"	"TMEM198B"	chr12	+	55834850	55835615	55834850	55835039	55835463	55835615
10367	"ENSG00000105835.13"	"NAMPT"	chr7	-	106274945	106277179	106274945	106275043	106277022	106277179
10412	"ENSG00000198677.13"	"SKIC3"	chr5	-	95543183	95547151	95543183	95543327	95547065	95547151
10424	"ENSG00000131469.15"	"RPL27"	chr17	+	42998418	43000102	42998418	42998471	42999932	43000102
10521	"ENSG00000001631.17"	"KRIT1"	chr7	-	92242033	92245908	92242033	92242137	92245789	92245908
10551	"ENSG00000104695.13"	"PPP2CB"	chr8	-	30785615	30786307	30785615	30785989	30786210	30786307
10552	"ENSG00000104695.13"	"PPP2CB"	chr8	-	30799545	30799755	30799545	30799648	30799716	30799755
10578	"ENSG00000140983.15"	"RHOT2"	chr16	+	668487	668699	668487	668569	668658	668699
10600	"ENSG00000149781.14"	"FERMT3"	chr11	+	64220219	64223189	64220219	64220326	64223047	64223189
10608	"ENSG00000169228.14"	"RAB24"	chr5	-	177301924	177302496	177301924	177301987	177302396	177302496
10725	"ENSG00000188257.12"	"PLA2G2A"	chr1	-	19978014	19978879	19978014	19978121	19978733	19978879
10745	"ENSG00000104218.16"	"CSPP1"	chr8	+	67113804	67115264	67113804	67113862	67115196	67115264
10873	"ENSG00000204463.14"	"BAG6"	chr6	-	31640791	31641592	31640791	31640938	31641538	31641592
10878	"ENSG00000285847.3"	"ENSG00000285847"	chr1	-	184620869	184623061	184620869	184621205	184621533	184623061
10893	"ENSG00000204348.10"	"DXO"	chr6	-	31970342	31970825	31970342	31970478	31970592	31970825
10895	"ENSG00000204348.10"	"DXO"	chr6	-	31970108	31971147	31970108	31970203	31970911	31971147
10914	"ENSG00000204256.15"	"BRD2"	chr6	+	32978125	32980464	32978125	32978388	32980341	32980464
10919	"ENSG00000231500.7"	"RPS18"	chr6	+	33275964	33276510	33275964	33276066	33276390	33276510
10945	"ENSG00000149636.16"	"DSN1"	chr20	-	36770872	36771473	36770872	36771024	36771424	36771473
11058	"ENSG00000221968.9"	"FADS3"	chr11	-	61876358	61878215	61876358	61876963	61878154	61878215
11070	"ENSG00000267040.9"	"ATP8B1-AS1"	chr18	+	57641558	57642052	57641558	57641633	57641913	57642052
11155	"ENSG00000156508.20"	"EEF1A1"	chr6	-	73517518	73518610	73517518	73517934	73518353	73518610
11169	"ENSG00000161960.16"	"EIF4A1"	chr17	+	7576523	7577165	7576523	7576690	7577055	7577165
11243	"ENSG00000132424.17"	"PNISR"	chr6	-	99414571	99416428	99414571	99414686	99416348	99416428
11248	"ENSG00000103042.9"	"SLC38A7"	chr16	-	58675939	58676346	58675939	58676121	58676288	58676346
11500	"ENSG00000065361.17"	"ERBB3"	chr12	+	56094098	56095310	56094098	56094189	56095256	56095310
11534	"ENSG00000182473.22"	"EXOC7"	chr17	-	76087653	76088562	76087653	76087720	76088463	76088562
11573	"ENSG00000242802.9"	"AP5Z1"	chr7	+	4785414	4786428	4785414	4785452	4786249	4786428
11828	"ENSG00000176978.16"	"DPP7"	chr9	-	137112111	137113119	137112111	137112169	137112952	137113119
11829	"ENSG00000176978.16"	"DPP7"	chr9	-	137112111	137113119	137112111	137112230	137112952	137113119
11850	"ENSG00000135723.14"	"FHOD1"	chr16	-	67238201	67238967	67238201	67238307	67238902	67238967
11862	"ENSG00000105677.12"	"TMEM147"	chr19	+	35546671	35547240	35546671	35546808	35547118	35547240
11938	"ENSG00000186088.16"	"GSAP"	chr7	-	77329332	77330367	77329332	77329391	77330181	77330367
11987	"ENSG00000177409.12"	"SAMD9L"	chr7	-	93145384	93147146	93145384	93145532	93146882	93147146
11989	"ENSG00000177409.12"	"SAMD9L"	chr7	-	93145384	93147146	93145384	93145532	93147087	93147146
12115	"ENSG00000008311.16"	"AASS"	chr7	-	122077837	122079327	122077837	122078014	122079148	122079327
12122	"ENSG00000135476.12"	"ESPL1"	chr12	+	53289403	53290469	53289403	53289594	53290346	53290469
12198	"ENSG00000102901.13"	"CENPT"	chr16	-	67829764	67831358	67829764	67830088	67831215	67831358
12245	"ENSG00000106462.12"	"EZH2"	chr7	-	148816683	148818117	148816683	148816778	148817876	148818117
12285	"ENSG00000108946.17"	"PRKAR1A"	chr17	+	68524015	68525912	68524015	68524077	68525753	68525912
12289	"ENSG00000126522.17"	"ASL"	chr7	+	66086743	66087791	66086743	66086821	66087728	66087791
12302	"ENSG00000172638.13"	"EFEMP2"	chr11	-	65866844	65867079	65866844	65866934	65867020	65867079
12314	"ENSG00000111602.12"	"TIMELESS"	chr12	-	56420962	56421809	56420962	56421134	56421726	56421809
12484	"ENSG00000082898.19"	"XPO1"	chr2	-	61481184	61483091	61481184	61481281	61482956	61483091
12486	"ENSG00000082898.19"	"XPO1"	chr2	-	61492566	61494091	61492566	61492748	61493893	61494091
12489	"ENSG00000082898.19"	"XPO1"	chr2	-	61496878	61498913	61496878	61497007	61498864	61498913
12525	"ENSG00000133657.17"	"ATP13A3"	chr3	-	194444724	194448009	194444724	194444786	194447851	194448009
12628	"ENSG00000107862.7"	"GBF1"	chr10	+	102358505	102359435	102358505	102358694	102359266	102359435
12695	"ENSG00000115464.15"	"USP34"	chr2	-	61236025	61236389	61236025	61236073	61236324	61236389
12698	"ENSG00000115677.18"	"HDLBP"	chr2	-	241268828	241269295	241268828	241268953	241269200	241269295
12728	"ENSG00000128708.13"	"HAT1"	chr2	+	171965786	171966949	171965786	171965908	171966842	171966949
12755	"ENSG00000147813.16"	"NAPRT"	chr8	-	143574784	143575345	143574784	143574900	143575190	143575345
12791	"ENSG00000160948.14"	"VPS28"	chr8	-	144424717	144425772	144424717	144424819	144425682	144425772
12795	"ENSG00000160948.14"	"VPS28"	chr8	-	144424945	144426208	144424945	144425772	144426179	144426208
12799	"ENSG00000132024.18"	"CC2D1A"	chr19	+	13926977	13928030	13926977	13927077	13927892	13928030
12813	"ENSG00000169045.19"	"HNRNPH1"	chr5	-	179614179	179617649	179614179	179614959	179617513	179617649
12825	"ENSG00000107104.21"	"KANK1"	chr9	+	470294	471586	470294	470374	471445	471586
12830	"ENSG00000205593.12"	"DENND6B"	chr22	-	50316024	50316475	50316024	50316087	50316369	50316475
12852	"ENSG00000184056.15"	"VPS33B"	chr15	-	91006371	91007046	91006371	91006445	91006949	91007046
12857	"ENSG00000133740.11"	"E2F5"	chr8	+	85213752	85214518	85213752	85213902	85214159	85214518
12865	"ENSG00000051108.15"	"HERPUD1"	chr16	+	56939894	56940245	56939894	56940088	56940176	56940245
12870	"ENSG00000135924.17"	"DNAJB2"	chr2	+	219282836	219283489	219282836	219282929	219283418	219283489
12905	"ENSG00000213930.12"	"GALT"	chr9	+	34647088	34647961	34647088	34647258	34647656	34647961
12907	"ENSG00000213930.12"	"GALT"	chr9	+	34647491	34647961	34647491	34647567	34647831	34647961
12931	"ENSG00000165280.18"	"VCP"	chr9	-	35059492	35060923	35059492	35059801	35060800	35060923
12942	"ENSG00000113851.16"	"CRBN"	chr3	-	3153423	3156281	3153423	3153488	3156218	3156281
13001	"ENSG00000149091.15"	"DGKZ"	chr11	+	46368001	46370009	46368001	46368079	46369940	46370009
13148	"ENSG00000135473.16"	"PAN2"	chr12	-	56323806	56324493	56323806	56323913	56324293	56324493
13228	"ENSG00000094631.22"	"HDAC6"	chrX	+	48805630	48806706	48805630	48805671	48806608	48806706
13254	"ENSG00000119397.19"	"CNTRL"	chr9	+	121157739	121159019	121157739	121157880	121158854	121159019
13260	"ENSG00000148337.22"	"CIZ1"	chr9	-	128178708	128179415	128178708	128178904	128179372	128179415
13277	"ENSG00000044574.9"	"HSPA5"	chr9	-	125239420	125240907	125239420	125239533	125240675	125240907
13289	"ENSG00000148334.16"	"PTGES2"	chr9	-	128124491	128125441	128124491	128124550	128125375	128125441
13319	"ENSG00000130713.17"	"EXOSC2"	chr9	+	130697581	130702310	130697581	130697627	130702133	130702310
13320	"ENSG00000130713.17"	"EXOSC2"	chr9	+	130697581	130702310	130697581	130698251	130702133	130702310
13329	"ENSG00000165699.16"	"TSC1"	chr9	-	132905580	132907370	132905580	132906139	132907300	132907370
13332	"ENSG00000165699.16"	"TSC1"	chr9	-	132909806	132911568	132909806	132910689	132911452	132911568
13335	"ENSG00000160271.16"	"RALGDS"	chr9	-	133097719	133101762	133097719	133098762	133101519	133101762
13347	"ENSG00000167549.19"	"CORO6"	chr17	-	29617241	29618971	29617241	29617340	29618789	29618971
13370	"ENSG00000310560.1"	"PAXX"	chr9	+	136992639	136993243	136992639	136992700	136993052	136993243
13392	"ENSG00000165802.23"	"NSMF"	chr9	-	137452735	137453820	137452735	137452819	137453730	137453820
13399	"ENSG00000107959.17"	"PITRM1"	chr10	-	3137727	3139049	3137727	3138124	3138903	3139049
13443	"ENSG00000026025.16"	"VIM"	chr10	+	17235168	17236379	17235168	17235389	17236293	17236379
13450	"ENSG00000141279.18"	"NPEPPS"	chr17	+	47585499	47586398	47585499	47585700	47586364	47586398
13453	"ENSG00000141279.18"	"NPEPPS"	chr17	+	47585499	47587344	47585499	47586244	47587229	47587344
13455	"ENSG00000141279.18"	"NPEPPS"	chr17	+	47585499	47587344	47585499	47585700	47587281	47587344
13475	"ENSG00000100650.16"	"SRSF5"	chr14	+	69768797	69770540	69768797	69768896	69770466	69770540
13492	"ENSG00000112473.19"	"SLC39A7"	chr6	+	33201744	33202427	33201744	33201913	33202330	33202427
13587	"ENSG00000197816.16"	"CCDC180"	chr9	+	97370640	97374648	97370640	97370778	97374542	97374648
13665	"ENSG00000155287.12"	"SLC25A28"	chr10	-	99612542	99613924	99612542	99612599	99613732	99613924
13676	"ENSG00000269609.7"	"C10orf95-AS1"	chr10	+	102451398	102452187	102451398	102451555	102452065	102452187
