"GeneID","GeneName","KO_vs_WT","KO1_vs_KO","KO2_vs_KO","KO3_vs_KO","KO4_vs_KO","KO1_vs_KO2","KO3_vs_KO4","KO1_vs_KO3","KO2_vs_KO4","M_vs_WT"
"ENSG00000162980.17","ARL5A",-0.187223598285653,-0.654786890490001,-1.00573169193032,-0.610014935707467,-0.300312654581565,0.350944801440316,-0.309702281125902,-0.0447719547825349,-0.705419037348752,0.193744481242434
"ENSG00000162981.14","LRATD1",0.81284290739298,0.0416884333854284,0.0550834205650296,-0.0461492597043601,0.168059825168662,-0.0133949871796012,-0.214209084873022,0.0878376930897885,-0.112976404603632,-0.0796602109243407
"ENSG00000162989.5","KCNJ3",2.20297438813185,-1.39975866103968,-1.01548636858172,-1.18479980339447,-1.64005434483451,-0.38427229245796,0.455254541440036,-0.214958857645206,0.62456797625279,-1.11177472697272
"ENSG00000162994.16","CLHC1",0.123025283171864,0.0950394859147504,-0.221583737232318,0.352534544041454,0.142410023721765,0.316623223147068,0.210124520319689,-0.257495058126704,-0.363993760954083,-0.00203462332725819
"ENSG00000162998.5","FRZB",0.621228033026055,1.1966192727456,1.20009103040781,0.511106327477259,1.07899117945749,-0.00347175766220921,-0.567884851980233,0.685512945268341,0.121099850950317,1.019094432595
"ENSG00000162999.13","DUSP19",-0.0184483403624859,-0.588277110825883,-0.998282087647184,-0.188635702990864,0.123428808885034,0.410004976821301,-0.312064511875898,-0.399641407835019,-1.12171089653222,0.0223352857890076
"ENSG00000163001.12","CFAP36",0.320388725051373,-0.264667377059212,-0.224384902883836,-0.218179481216294,-0.0487780853114794,-0.0402824741753757,-0.169401395904815,-0.0464878958429177,-0.175606817572357,0.111129352467345
"ENSG00000163002.13","NUP35",0.114964856912148,-0.252876499359425,-0.277028855563246,-0.188895352827293,-0.21504914907224,0.0241523562038206,0.0261537962449465,-0.0639811465321322,-0.0619797064910063,-0.0081165048411228
"ENSG00000163006.12","CCDC138",-0.488036022647922,-0.428612437207164,-0.366446134833737,-0.501778453176328,-0.591222404435262,-0.062166302373427,0.0894439512589335,0.0731660159691641,0.224776269601525,0.0730178326487939
"ENSG00000163013.12","FBXO41",-0.59213836389459,0.344378675483436,0.5970789293427,0.441374784930139,0.296888711675719,-0.252700253859265,0.14448607325442,-0.0969961094467039,0.300190217666981,-0.00439701301490588
"ENSG00000163017.14","ACTG2",-0.146608353647738,0.230475177011901,-0.176849761760291,2.37915274531794,1.95485847791551,0.407324938772193,0.424294267402428,-2.14867756830604,-2.1317082396758,0.908129530013776
"ENSG00000163026.12","WDCP",0.0865672223278036,-0.110578581607708,-0.193277433016847,-0.13396962780698,-0.0344611236018433,0.0826988514091394,-0.0995085042051368,0.0233910461992723,-0.158816309415004,0.00747084691271881
"ENSG00000163029.16","SMC6",0.234456941230017,-0.450244267431547,-0.414802258387287,-0.342495180229631,-0.320533869337972,-0.0354420090442606,-0.0219613108916596,-0.107749087201916,-0.0942683890493148,0.0550999202951236
"ENSG00000163032.12","VSNL1",1.28680738523403,-0.280399730886017,0.0455745319954504,-1.28945830625624,-0.230710833093924,-0.325974262881467,-1.05874747316232,1.00905857537023,0.276285365089374,0.264002941825004
"ENSG00000163040.15","CCDC74A",-0.54155888629732,0.403920220639317,0.240595815989466,0.581479868900366,0.126368839203869,0.16332440464985,0.455111029696497,-0.177559648261049,0.114226976785597,0.00754667817602159
"ENSG00000163041.13","H3-3A",0.488815380539358,-0.872933650165602,-0.748881451294414,-0.709503395544922,-0.688487134033963,-0.124052198871188,-0.0210162615109589,-0.16343025462068,-0.0603943172604508,0.01928090989053
"ENSG00000163050.18","COQ8A",-1.31419906726899,1.85039582941814,1.73669290645928,0.612634136167384,2.16974440317441,0.113702922958854,-1.55711026700703,1.23776169325075,-0.433051496715132,0.625045061152701
"ENSG00000163053.11","SLC16A14",-0.0176010284367365,-0.293495977511688,-0.27694530012074,-0.240672320410065,-0.156989410548569,-0.0165506773909473,-0.083682909861496,-0.0528236571016229,-0.119955889572172,-0.0184599111949113
"ENSG00000163064.7","EN1",-0.127997061566812,0.558611637682167,0.48784180159112,0.126622240972808,0.0430920509432893,0.0707698360910465,0.0835301900295187,0.431989396709359,0.444749750647831,0.041349416592059
"ENSG00000163069.13","SGCB",0.347313196554716,0.181845968444795,0.0663478906343343,0.264121898291432,0.189630749149064,0.115498077810461,0.0744911491423681,-0.0822759298466369,-0.12328285851473,-0.0885610424313762
"ENSG00000163071.11","SPATA18",1.05460856467914,0.796957733793494,0.530381060204643,0.442088369657614,0.7877661055258,0.266576673588852,-0.345677735868186,0.35486936413588,-0.257385045321158,0.144743526655435
"ENSG00000163072.16","NOSTRIN",-0.388286736556087,-0.296347766387506,-0.49838784657378,-0.392862607185607,-0.382406443013081,0.202040080186273,-0.0104561641725257,0.0965148407981004,-0.115981403560699,0.118697885982661
"ENSG00000163075.13","CFAP221",-2.89087464725433,2.40003975406492,2.7834957899984,3.5174177975423,3.65118086255519,-0.383456035933483,-0.133763065012889,-1.11737804347738,-0.867685072556784,-0.104365297027007
"ENSG00000163082.10","SGPP2",-0.837069283237402,0.165879888467481,-0.473608723252033,0.543487357305837,-0.0436086859770942,0.639488611719514,0.587096043282931,-0.377607468838356,-0.430000037274939,0.0551525146460389
"ENSG00000163083.6","INHBB",-0.439674653438246,0.216029177803052,0.335777874974188,0.218695945409124,0.248064407920585,-0.119748697171137,-0.0293684625114608,-0.00266676760607223,0.0877134670536037,-0.107900878427188
"ENSG00000163092.22","XIRP2",2.09528483780778,-1.05506755532926,1.32250175849523,0.062509618189543,-0.757927875648905,-2.37756931382449,0.820437493838448,-1.11757717351881,2.08042963414413,-1.47149713539787
"ENSG00000163093.12","BBS5",-1.1092491302801,1.19886219518488,1.40788300447298,0.828484323614658,0.994421081036937,-0.2090208092881,-0.165936757422279,0.370377871570225,0.413461923436046,0.062581642922517
"ENSG00000163104.18","SMARCAD1",0.113021277390846,-0.336467182422649,-0.34382639293502,-0.239200007789765,-0.141587439700855,0.00735921051237138,-0.0976125680889108,-0.0972671746328836,-0.202238953234166,0.000931243339991714
"ENSG00000163110.15","PDLIM5",0.0310090139890177,-0.279450182336235,-0.336950295506077,-0.244498565632102,-0.232886356139312,0.057500113169842,-0.0116122094927895,-0.0349516167041328,-0.104063939366764,0.070263837037133
"ENSG00000163116.10","STPG2",0.920811762240872,0.446623586407521,-0.576708341961796,-0.757896702931718,0.58600467089563,1.02333192836932,-1.34390137382735,1.20452028933924,-1.16271301285743,0.584339110360783
"ENSG00000163121.10","NEURL3",0.909435042080634,3.33281876586131,3.62472545857137,2.53362728776231,2.87310743303879,-0.291906692710055,-0.339480145276473,0.799191478099,0.751618025532581,0.370692185952456
"ENSG00000163125.16","RPRD2",0.0449451434589644,-0.0589680500327676,-0.103862965652542,-0.0038448276401628,-0.0262220084119274,0.0448949156197747,0.0223771807717646,-0.0551232223926048,-0.0776409572406149,0.00372149733658681
"ENSG00000163126.15","ANKRD23",-1.02167041759107,0.360653235802927,0.445988218712814,0.389713602956583,0.0908659260317824,-0.0853349829098874,0.2988476769248,-0.0290603671536557,0.355122292681032,0.0194106340165367
"ENSG00000163131.12","CTSS",1.14130475420038,1.76974800893604,1.87294635800212,2.19906026698681,1.59140993733148,-0.103198349066084,0.607650329655334,-0.429312258050777,0.281536420670641,0.13354068525805
"ENSG00000163132.8","MSX1",0.0839030899603355,0.736904420129308,1.1603344631048,0.427155284189239,0.626292733436765,-0.423430042975495,-0.199137449247526,0.309749135940069,0.534041729668038,-0.265490626072379
"ENSG00000163138.19","PACRGL",-0.262440995180566,-0.00826408975583821,-0.0529250395948364,0.0313883818264227,0.0426653519860567,0.0446609498389982,-0.0112769701596341,-0.0396524715822609,-0.0955903915808931,-0.0056321672606681
"ENSG00000163141.20","BNIPL",0.882647940893284,-0.1687782556311,-0.607092758292546,-0.159414222188576,-0.394097663175679,0.438314502661446,0.234683440987103,-0.00936403344252394,-0.212995095116867,0.378491729426175
"ENSG00000163154.6","TNFAIP8L2",0.412652976128943,0.669219730480997,0.19143404293004,0.96858907315137,0.34414763514713,0.477785687550957,0.62444143800424,-0.299369342670373,-0.152713592217089,0.33777254393898
"ENSG00000163155.12","LYSMD1",0.215680904732762,-0.241237055382363,-0.245853874608396,-0.176246322686679,-0.153997375872424,0.00461681922603289,-0.0222489468142558,-0.0649907326956833,-0.091856498735972,-0.0124486304697776
"ENSG00000163156.12","SCNM1",0.115751293703905,-0.183905775126518,-0.188234360376125,-0.0946203957307294,-0.205834336138678,0.00432858524960745,0.111213940407949,-0.0892853793957883,0.0175999757625532,-0.046444128828117
"ENSG00000163157.15","TMOD4",-0.10100840026352,0.82871717464524,0.327589468129587,1.06369253640746,0.575393697276975,0.501127706515652,0.48829883913049,-0.234975361762225,-0.247804229147387,0.346774835503181
"ENSG00000163159.15","VPS72",0.419052176257934,-0.485553730178099,-0.365334740036115,-0.514886105825494,-0.480572901254481,-0.120218990141984,-0.0343132045710129,0.029332375647395,0.115238161218366,-0.0406239032649011
"ENSG00000163161.14","ERCC3",-0.313653623588805,-0.1462122430298,-0.150116772721338,-0.194816213411955,-0.150471985026942,0.00390452969153835,-0.0443442283850135,0.0486039703821559,0.000355212305603997,-0.0138657034820658
"ENSG00000163162.9","RNF149",-0.167183481049167,-0.093763020848486,-0.0523666169649067,0.0961353868390615,0.135111326625809,-0.0413964038835792,-0.0389759397867471,-0.189898407687547,-0.187477943590715,0.075330026702893
"ENSG00000163166.15","IWS1",-0.250739223618208,-0.0901378327548422,-0.216265247584429,-0.105991296057956,-0.0556607728182021,0.126127414829587,-0.0503305232397538,0.0158534633031136,-0.160604474766227,-0.0649429860368456
"ENSG00000163170.12","BOLA3",-0.0397274000889359,0.0148203392491047,0.302517545888975,-0.155612556661984,-0.0655364131698581,-0.28769720663987,-0.0900761434921254,0.170432895911088,0.368053959058833,-0.235866324039962
"ENSG00000163171.8","CDC42EP3",1.0747019026116,0.441017977306959,0.531385815860668,0.531188695786123,0.636248022227544,-0.0903678385537093,-0.105059326441421,-0.090170718479164,-0.104862206366876,0.0163901579630434
"ENSG00000163191.6","S100A11",0.288355197981715,-0.0894266221490208,0.030108226502967,-0.0678322225984999,-0.0511577589212012,-0.119534848651988,-0.0166744636772987,-0.0215943995505209,0.0812659854241681,-0.0497366063209853
"ENSG00000163207.7","IVL",-0.190485749691738,1.60601839913754,1.69103841725764,2.13686641728956,1.87557558255318,-0.0850200181200917,0.261290834736377,-0.530848018152014,-0.184537165295545,0.0378198032595673
"ENSG00000163209.15","SPRR3",1.58504317213843,-0.574229092708515,0.14050839541589,0.312544652037228,0.793481367043516,-0.714737488124405,-0.480936715006289,-0.886773744745742,-0.652972971627626,-0.511097200009183
"ENSG00000163214.21","DHX57",0.309400454366039,-0.283725937981843,-0.210289750223391,-0.150772315491923,-0.0569473340839178,-0.0734361877584512,-0.0938249814080047,-0.13295362248992,-0.153342416139473,0.0959164596824346
"ENSG00000163216.7","SPRR2D",2.87706594655271,2.88319418522304,0.258336791577185,2.6105317044079,1.07527802361772,2.62485739364586,1.53525368079019,0.272662480815136,-0.816941232040534,0
"ENSG00000163218.15","PGLYRP4",-1.4185043043732,4.02386191430062,5.81200690056186,4.16645105934246,3.65073147758472,-1.78814498626125,0.515719581757737,-0.142589145041844,2.16127542297714,-1.530567840832
"ENSG00000163219.12","ARHGAP25",0.0677473404007789,-0.495136404141023,-0.409774418222421,0.629838792662243,1.50907781173308,-0.0853619859186019,-0.879239019070832,-1.12497519680327,-1.9188522299555,-1.12538636107041
"ENSG00000163220.11","S100A9",0.779344705465173,-1.02927990687539,0.0388458627430174,-0.017411427857199,-0.327274722052901,-1.06812576961841,0.309863294195702,-1.0118684790182,0.366120584795919,-0.0904813124633075
"ENSG00000163221.9","S100A12",3.56512732157863,1.19507190857466,-2.89475838098143,0.25521385546513,1.4148982815633,4.08983028955609,-1.15968442609817,0.939858053109531,-4.30965666254472,1.99081256622545
"ENSG00000163235.16","TGFA",0.358090880224002,-0.325642216746279,-0.184747674909712,-0.172211407975381,-0.119471603440758,-0.140894541836567,-0.0527398045346232,-0.153430808770898,-0.0652760714689533,-0.0241823133199493
"ENSG00000163239.12","TDRD10",-1.33894935775382,2.52138342635482,0,2.51853666826614,3.65130454221175,2.15244150083192,-1.1327678739456,0.0028467580886715,-3.28236261668885,1.32848729142869
"ENSG00000163249.13","CCNYL1",-0.483447324437107,0.526553116277345,0.483492885715771,0.565150811043224,0.698585557584911,0.0430602305615741,-0.133434746541688,-0.0385976947658789,-0.215092671869141,0.20080840421779
"ENSG00000163251.4","FZD5",-0.554155788194551,0.188270476045672,0.610669438910921,0.388397761819893,0.550290252581482,-0.42239896286525,-0.161892490761589,-0.200127285774222,0.060379186329439,-0.155259917950364
"ENSG00000163257.12","DCAF16",-0.407533704322231,0.0907788840207549,-0.0292174405747173,0.136729019349462,0.096051866404759,0.119996324595472,0.0406771529447027,-0.0459501353287069,-0.125269306979476,0.0644795225283381
"ENSG00000163263.7","CFAP141",0.200924234200659,0.256451767545305,-0.212732977801024,0.601103601135381,0.409605665986146,0.469184745346329,0.191497935149235,-0.344651833590077,-0.62233864378717,0.0501558005631763
"ENSG00000163273.4","NPPC",-5.00591743347384,2.42577703070095,2.82680515916042,4.86230173947934,4.6285702920278,-0.401028128459466,0.233731447451541,-2.43652470877838,-1.80176513286738,-0.671164410051873
"ENSG00000163281.12","GNPDA2",0.378600620347893,-0.240589306047682,-0.221505975852414,-0.0855082623229549,0.0374321373339736,-0.0190833301952686,-0.122940399656928,-0.155081043724727,-0.258938113186387,0.145889243045503
"ENSG00000163283.7","ALPP",0.671304580127918,2.27839543708382,1.96018187437469,2.43803273279825,1.84836679529546,0.318213562709131,0.589665937502795,-0.159637295714429,0.111815079079235,-0.507690162363391
"ENSG00000163286.9","ALPG",0.268214643565455,-0.422198543579222,0.349982989766566,0.448318117026843,0.0147651563598002,-0.772181533345787,0.433552960667043,-0.870516660606065,0.335217833406765,-0.405290593877693
"ENSG00000163291.14","PAQR3",-0.12077651872857,0.357480997535443,-0.0794410465022638,0.223030114229299,0.538993704999339,0.436922044037707,-0.31596359077004,0.134450883306145,-0.618434751501603,0.120811185024605
"ENSG00000163293.12","NIPAL1",0.499553409537638,0.333903602995128,0.145804862126165,0.359387603065719,0.268045141790459,0.188098740868963,0.0913424612752603,-0.0254840000705909,-0.122240279664294,0.129740527861999
"ENSG00000163297.18","ANTXR2",0.307495248932577,0.441317172108801,0.393875311247215,0.360100446562646,0.357652821750687,0.0474418608615859,0.00244762481195835,0.0812167255461555,0.0362224894965279,-0.0725640733962845
"ENSG00000163312.11","HELQ",0.445180115565032,-0.140230680986105,-0.115796522602669,-0.0100357083439179,-0.0257601790489114,-0.0244341583834354,0.0157244707049935,-0.130194972642187,-0.0900363435537579,-0.0210772939608611
"ENSG00000163319.11","MRPS18C",0.166399826028776,-0.409895434341923,-0.100482041106675,-0.268182191251957,-0.258564729528748,-0.309413393235248,-0.00961746172320919,-0.141713243089965,0.158082688422073,0.127561348698457
"ENSG00000163320.12","CGGBP1",0.175125819243392,-0.234661440651853,-0.40313950615166,-0.158953469590766,-0.0883457426427197,0.168478065499808,-0.0706077269480465,-0.0757079710610865,-0.314793763508941,0.0671156395259208
"ENSG00000163322.14","ABRAXAS1",0.38972992059217,-0.0764090405846087,0.0973924119044473,0.0150120314633799,-0.0557378343477015,-0.173801452489056,0.0707498658110814,-0.0914210720479885,0.153130246252149,0.0247161089307848
"ENSG00000163328.14","GPR155",0.603908549857878,-1.03420570802774,-0.699391798638006,-0.580489740218347,-0.572823711020497,-0.334813909389735,-0.00766602919784996,-0.453715967809394,-0.126568087617509,0.243039395364023
"ENSG00000163331.12","DAPL1",0.588389959850254,-0.637255923902978,-1.30518380944532,-3.97156405978491,-0.489115898702864,0.667927885542343,-3.48244816108204,3.33430813588193,-0.816067910742456,-0.171007415028323
"ENSG00000163344.6","PMVK",0.0184491753412401,-0.537838284894799,-0.448471370814599,-0.479161766404591,-0.41413833977853,-0.0893669140802005,-0.065023426626061,-0.0586765184902076,-0.0343330310360681,-0.120752951536822
"ENSG00000163346.17","PBXIP1",0.645067048406605,-0.184463569443328,-0.193046806479463,-0.234093916095559,-0.0999340836598281,0.0085832370361358,-0.134159832435731,0.0496303466522313,-0.0931127228196353,-0.0790121468184002
"ENSG00000163347.6","CLDN1",-0.762606471473499,4.34912561502902,4.25242764224737,3.51349570308816,3.74928705087496,0.0966979727816501,-0.235791347786799,0.835629911940862,0.503140591372413,0.137894676422838
"ENSG00000163348.4","PYGO2",0.181724483616173,-0.0968134733565174,0.0369545317655905,-0.161172586144201,-0.109279189408179,-0.133768005122108,-0.0518933967360212,0.0643591127876832,0.14623372117377,0.0102883246732233
"ENSG00000163349.22","HIPK1",0.0937163391403713,0.0323792488211597,-0.133271627596167,-0.00158016743332341,0.0330047931870254,0.165650876417327,-0.0345849606203488,0.0339594162544831,-0.166276420783193,0.0355412059673191
"ENSG00000163352.6","LENEP",-1.18164939657837,0.739932376589467,1.2984077150889,0.246707745143117,-0.149102492825705,-0.558475338499431,0.395810237968822,0.49322463144635,1.4475102079146,0.0650168026063503
"ENSG00000163354.15","DCST2",-0.197548204067468,0.675003721740428,0.814663372946142,0.702311784834515,0.521084779671545,-0.139659651205714,0.18122700516297,-0.0273080630940878,0.293578593274596,-0.0687501734648138
"ENSG00000163357.11","DCST1",-0.737118078529274,0.818368272341156,0.852820539190794,0.78169389124532,0.272760938501556,-0.034452266849638,0.508932952743764,0.0366743810958368,0.580059600689239,0.16631308592169
"ENSG00000163359.17","COL6A3",0.0895332197465852,-0.311048855330504,-0.604945140553384,-0.0673662549781977,-0.0799060342555554,0.29389628522288,0.0125397792773577,-0.243682600352307,-0.525039106297829,-0.172322932859777
"ENSG00000163362.11","INAVA",0.326298797326917,-0.0308035458263,0.192972645887374,0.144338341729022,0.0214417767848675,-0.223776191713674,0.122896564944155,-0.175141887555322,0.171530869102507,-0.117552084193583
"ENSG00000163364.13","LINC01116",-2.59779023297739,1.59473746495057,1.3498771716061,1.69974448005132,-0.296732367462847,0.244860293344477,1.99647684751417,-0.105007015100749,1.64660953906894,0.174949058249607
"ENSG00000163374.21","YY1AP1",0.189870410250467,0.200487362079117,0.100117870644229,0.186176766702013,0.188373139757537,0.100369491434888,-0.00219637305552393,0.0143105953771042,-0.0882552691133076,-0.0173043777965149
"ENSG00000163378.14","EOGT",-1.16663386407972,0.880484289674981,0.537594031060037,0.173601001464822,0.589029342322059,0.342890258614944,-0.415428340857237,0.706883288210158,-0.0514353112620225,0.0195500340234256
"ENSG00000163380.16","LMOD3",-0.707831775250703,0.011476769657009,-1.27635445325977,-0.547964884607929,1.15428264088197,1.28783122291678,-1.7022475254899,0.559441654264938,-2.43063709414174,0.0477091531805914
"ENSG00000163382.13","NAXE",0.27207267882529,-0.547023876653565,-0.473569054450183,-0.502727409948281,-0.475684483985116,-0.0734548222033817,-0.0270429259631653,-0.0442964667052838,0.00211542953493262,-0.022663541184159
"ENSG00000163389.12","POGLUT1",-0.414594146967586,-0.0243572352261483,0.0325311052565768,0.115047351093703,0.206407694793905,-0.0568883404827252,-0.0913603437002016,-0.139404586319851,-0.173876589537328,0.10519174927202
"ENSG00000163393.13","SLC22A15",-0.413241368380285,0.604656069325057,0.69855851588695,0.402604571756744,1.04606228782181,-0.0939024465618928,-0.643457716065061,0.202051497568313,-0.347503771934855,0.181765375441485
"ENSG00000163395.17","IGFN1",-2.49040556032044,4.68379252179425,4.59639216208382,4.14398931633441,4.15929793015143,0.0874003597104261,-0.0153086138170208,0.539803205459839,0.437094231932392,-1.00321271093224
"ENSG00000163399.16","ATP1A1",0.0123677698177037,-0.0509319320020486,-0.0062196680947676,0.0515765567924343,0.107039582809929,-0.044712263907281,-0.0554630260174948,-0.102508488794483,-0.113259250904697,-0.0183683999521223
"ENSG00000163406.11","SLC15A2",0.682110330696564,-0.416822491032247,-0.314793958131307,-0.407335187453297,-0.442894104629621,-0.10202853290094,0.0355589171763242,-0.00948730357895082,0.128100146498313,0.336923614372111
"ENSG00000163412.13","EIF4E3",-0.0595244738772679,-0.231085525078936,-0.248683489264312,0.0279618735110923,0.0384193555623065,0.0175979641853758,-0.0104574820512142,-0.259047398590029,-0.287102844826619,0.12019183150315
"ENSG00000163421.9","PROK2",-4.0015374376001,0,0,0,2.70253916710105,0,-2.57877611093012,0,-2.33359756014214,-2.32745979977399
"ENSG00000163428.4","LRRC58",-0.116048605018882,-0.302006979232411,-0.427006369228532,-0.172588013468397,-0.176931605699485,0.124999389996121,0.00434359223108787,-0.129418965764015,-0.250074763529048,0.0910246336882817
"ENSG00000163430.13","FSTL1",1.11547602628231,-0.121743357860539,0.0135323722456231,0.0498015105907681,0.0542148637958295,-0.135275730106163,-0.00441335320506144,-0.171544868451308,-0.0406824915502064,-0.035305782436954
"ENSG00000163431.14","LMOD1",1.19081440051919,0.49928040473952,0.3685311559186,-0.0563812400945941,0.710783827171038,0.13074924882092,-0.767165067265632,0.555661644834114,-0.342252671252438,0.830705548419209
"ENSG00000163435.16","ELF3",-0.731239173082401,0.512560359631673,0.75401418547448,0.738905833692048,0.747469331752863,-0.241453825842807,-0.00856349806081424,-0.226345474060375,0.00654485372161731,-0.0469796145045566
"ENSG00000163444.12","TMEM183A",0.293028584378865,-0.351433666832763,-0.358452331279368,-0.351791602501837,-0.28003259051111,0.00701866444660545,-0.0717590119907268,0.000357935669074374,-0.0784197407682579,-0.022633622105057
"ENSG00000163449.11","TMEM169",-0.0273552567330568,1.72734411134526,0.495521202178053,2.52605367514782,2.64854187799386,1.23182290916721,-0.122488202846035,-0.798709563802561,-2.15302067581581,1.76766912029476
"ENSG00000163453.11","IGFBP7",1.07758141273596,-0.497476867415843,0.503896811598716,-0.920781488753927,-1.86337655625111,-1.00137367901456,0.942595067497188,0.423304621338083,2.36727336784983,1.0329762237697
"ENSG00000163462.19","TRIM46",0.163242294549597,0.439977556595302,0.525194704701301,0.399103555172242,0.0911678083569753,-0.0852171481059992,0.307935746815266,0.0408740014230601,0.434026896344326,-0.236793973820098
"ENSG00000163463.13","KRTCAP2",-1.14046896838611,1.11362021030822,1.05798936385979,0.920516272132123,0.914707402411361,0.0556308464484365,0.00580886972076192,0.1931039381761,0.143281961448426,0.109183829650775
"ENSG00000163464.8","CXCR1",1.09292945695556,-2.60283826633149,1.76830917413722,2.32518272363729,-0.0142191036269075,-4.3711474404687,2.33940182726419,-4.92802098996878,1.78252827776412,-1.63643331234057
"ENSG00000163466.16","ARPC2",-0.0800007089042734,-0.538853418339783,-0.460240474348431,-0.454790483528903,-0.444351217219232,-0.0786129439913518,-0.0104392663096716,-0.0840629348108799,-0.0158892571291997,0.0358744421206529
"ENSG00000163467.12","TSACC",-0.098990164388343,-0.0467735829929878,-0.234173300253991,-0.223159457958651,0.0240174723900021,0.187399717261003,-0.247176930348653,0.176385874965663,-0.258190772643993,0.00113353434724592
"ENSG00000163468.15","CCT3",0.104209017901804,-0.659188604622792,-0.647545761846471,-0.528137725852525,-0.493967091476584,-0.0116428427763214,-0.0341706343759408,-0.131050878770268,-0.153578670369887,0.019496370979854
"ENSG00000163472.19","TMEM79",0.00657256724666806,-0.172247902017062,-0.0923927611359783,-0.207955111818349,-0.187658314484919,-0.0798551408810836,-0.0202967973334305,0.0357072098012872,0.0952655533489403,-0.0653140435948955
"ENSG00000163479.14","SSR2",0.595791719521206,-0.332676322717816,-0.496009680762846,-0.4189306225004,-0.309655493210844,0.16333335804503,-0.109275129289556,0.0862542997825844,-0.186354187552002,0.0196056907715465
"ENSG00000163481.8","RNF25",-0.652639874119926,0.342252334259392,0.268589662189058,0.304033792515158,0.258657730704405,0.0736626720703338,0.0453760618107529,0.0382185417442339,0.00993193148465299,-0.0767973170287016
"ENSG00000163482.12","STK36",-0.938573021662792,0.102217042204735,0.207173914296138,0.208552227292831,0.121204568589678,-0.104956872091403,0.0873476587031524,-0.106335185088095,0.08596934570646,0.047554971549543
"ENSG00000163485.18","ADORA1",-0.44339027813995,-0.553554061738572,-0.56606527268689,-0.787614648656652,-0.604602479265145,0.0125112109483182,-0.183012169391507,0.23406058691808,0.0385372065782546,-0.0252917174435065
"ENSG00000163491.18","NEK10",0.0250646645090439,-0.797670347015206,-0.643947041616705,-0.772914339234336,-0.49895375585528,-0.1537233053985,-0.273960583379055,-0.02475600778087,-0.144993285761425,-0.33288699937326
"ENSG00000163499.12","CRYBA2",-0.272069692476924,0.934246095237124,0.361300876714171,0.937679783672119,0.713408161491474,0.572945218522953,0.224271622180645,-0.00343368843499486,-0.352107284777303,-1.61093643548752
"ENSG00000163501.7","IHH",0,2.39141592480815,0,3.56740503867806,0,2.02247457752476,3.35982208127831,-1.17598911386991,0,3.54243715667903
"ENSG00000163507.15","CIP2A",0.14400130832511,-0.881393681864854,-0.940311592458028,-0.798536981449322,-0.802380285839937,0.0589179105931742,0.00384330439061478,-0.0828567004155317,-0.137931306618091,0.0517924174851432
"ENSG00000163508.13","EOMES",-0.112018724786333,0.945177918752828,0.944413528599035,1.12543772266784,0.95826372292798,0.000764390153792996,0.167173999739862,-0.180259803915014,-0.0138501943289449,-0.0353979723385265
"ENSG00000163510.14","CWC22",0.0908827829873087,-0.00156172306074283,-0.131010024816879,0.119325249768461,0.0572287696690374,0.129448301756136,0.0620964800994239,-0.120886972829204,-0.188238794485916,0.0370301969486912
"ENSG00000163512.14","AZI2",0.256884351489011,0.548247548671131,0.501166020595325,0.494009818772474,0.571767953024582,0.0470815280758056,-0.0777581342521084,0.0542377298986565,-0.0706019324292575,0.0059579396052041
"ENSG00000163513.20","TGFBR2",0.317345291820049,0.189891918112501,0.167702651013848,0.22709370881646,0.322824546123991,0.0221892670986535,-0.0957308373075307,-0.0372017907039588,-0.155121895110143,-0.0706682613885516
"ENSG00000163516.14","ANKZF1",-0.586742925128401,0.0868429248825306,0.19164368678839,0.0229724191087311,-0.0319237502184864,-0.104800761905859,0.0548961693272175,0.0638705057737995,0.223567437006876,0.00334590317318751
"ENSG00000163517.15","HDAC11",0.0821487080889081,-0.243471602389898,-0.138752592043613,-0.284412441563778,-0.194274467280523,-0.104719010346285,-0.0901379742832557,0.0409408391738805,0.0555218752369099,-0.0990143684049035
"ENSG00000163520.14","FBLN2",0.785813163742202,0.161607828136867,0.502761974359119,0.741815243901709,-0.0732726905752218,-0.341154146222251,0.815087934476931,-0.580207415764842,0.57603466493434,1.19340222365633
"ENSG00000163521.16","GLB1L",-0.60522620634308,0.0753607960009116,0.139553155701131,-0.229879351114309,-0.113324948477739,-0.0641923597002199,-0.11655440263657,0.305240147115221,0.25287810417887,-0.24477975377526
"ENSG00000163527.11","STT3B",0.32984923228987,-0.388303574467978,-0.381598175817001,-0.318349339217043,-0.210998385953406,-0.00670539865097631,-0.107350953263636,-0.0699542352509352,-0.170599789863595,0.0951893656744519
"ENSG00000163528.13","CHCHD4",0.227181854274357,-0.488765322923226,-0.298155486298249,-0.360376556429334,-0.228872947591259,-0.190609836624977,-0.131503608838075,-0.128388766493892,-0.0692825387069907,-0.00195641363541505
"ENSG00000163531.17","NFASC",-1.8509025922747,0.0664097854356112,0.181411975053144,-0.405405654232513,-0.106755063335032,-0.115002189617533,-0.298650590897481,0.471815439668124,0.288167038388176,0.114607347751706
"ENSG00000163535.18","SGO2",0.123038599786863,-1.19638176168315,-1.28555095546041,-1.21985757878398,-1.14457913245661,0.0891691937772584,-0.075278446327372,0.023475817100831,-0.140971823003799,-0.00735760159009473
"ENSG00000163536.13","SERPINI1",0.97206641562639,0.0422942952248947,0.025793001567677,0.0459633479807375,0.14128703421978,0.0165012936572178,-0.0953236862390425,-0.00366905275584277,-0.115494032652103,-0.381085265565333
